row_id,page_id,page_title,contributor,timestamp,creation_dt,topic,opinion,turn,quality_seg,type,stance,sentiment,url
93,367234,Mauricio Macri,WIKI-WOLVERINE,1449227100,2015-12-04 11:05:00,procesamiento de otros presidentes,"las instancias serían imputado o procesado, acusado (cuando  las partes acusadoras y el ministerio público solicitan la apertura del juicio oral mediante el escrito de acusación o el escrito de calificación y va a ser juzgada o está siendo juzgada) y condenado.",27,,,,,https://es.wikipedia.org/wiki/Discusión:Mauricio_Macri
94,367234,Mauricio Macri,WIKI-WOLVERINE,1449227100,2015-12-04 11:05:00,procesamiento de otros presidentes,"a macri ni siquiera se le comenzó un juicio oral, de hecho todavía están viendo si sobreseerlo por falta de pruebas contundentes",27,,,,,https://es.wikipedia.org/wiki/Discusión:Mauricio_Macri
95,367234,Mauricio Macri,WIKI-WOLVERINE,1449227100,2015-12-04 11:05:00,procesamiento de otros presidentes,.,27,,,,,https://es.wikipedia.org/wiki/Discusión:Mauricio_Macri
96,367234,Mauricio Macri,WIKI-WOLVERINE,1211606105,2008-05-24 05:15:05,procesamiento de otros presidentes,saludos.,28,,,,,https://es.wikipedia.org/wiki/Discusión:Mauricio_Macri
97,367234,Mauricio Macri,WIKI-WOLVERINE,1449227100,2015-12-04 11:05:00,procesamiento de otros presidentes,--wolverine (discusión) 11:04 4 dic 2015 (utc),29,,,,,https://es.wikipedia.org/wiki/Discusión:Mauricio_Macri
98,367234,Mauricio Macri,Roblespepe,1449237556,2015-12-04 13:59:16,procesamiento de otros presidentes,"::::::wolverine, desconozco a qué te dedicás y cuánto sabés de derecho, pero lo que estás diciendo muestra un desconocimiento completo de los principios más elementales del derecho procesal penal.",30,,,,,https://es.wikipedia.org/wiki/Discusión:Mauricio_Macri
99,367234,Mauricio Macri,Roblespepe,1449237556,2015-12-04 13:59:16,procesamiento de otros presidentes,"como abogado con 35 años de ejercicio, no solo estudié la materia, sino que en varias oportunidades he tenido que actuar defendiendo clientes procesados.",30,,,,,https://es.wikipedia.org/wiki/Discusión:Mauricio_Macri
0,4087331,Juan Manuel Santos/Archivo 1,Halvis,1285258281,2010-09-23 16:11:21,articulo sesgado,este articulo tiene muchos sesgos.,1,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
1,4087331,Juan Manuel Santos/Archivo 1,Halvis,1285258281,2010-09-23 16:11:21,articulo sesgado,el hecho que santos sea presidente no quiere decir que ese cargo blanquee su hoja de vida.,1,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
2,4087331,Juan Manuel Santos/Archivo 1,Halvis,1285258281,2010-09-23 16:11:21,articulo sesgado,"donde está con claridad la controversia entre la justicia colombiana y el político, y porqué no aparece los vínculos con paramilitares para sacar del poder al expresidente samper pizano, que en wikipedia aparece en otro articulo o aparecía?.",1,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
3,4087331,Juan Manuel Santos/Archivo 1,Halvis,1285258281,2010-09-23 16:11:21,articulo sesgado,"coloco la plantilla de no neutralidad, y dejo la redacción a los que por general se encargan del articulo, para que no se genere un conflicto explosivo.—halvis (discusión) 16:11 23 sep 2010 (utc)",1,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
4,4087331,Juan Manuel Santos/Archivo 1,Zxcv1234asdf,1286754604,2010-10-10 23:50:04,imagen,el artículo debería utilizar el retrato oficial dispuesto por la presidencia (http://en.wikipedia.org/wiki/juanmanuelsantoscolombia.jpg).,2,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
5,4087331,Juan Manuel Santos/Archivo 1,Campeones 2008,1296059153,2011-01-26 16:25:53,imagen,http://www.la-moncloa.es/multimedia/fotos/presidente/2010/08072010santos3.htm esta foto tambien puede ayudar en poner mas imagenes,3,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
6,4087331,Juan Manuel Santos/Archivo 1,Campeones 2008,1296059153,2011-01-26 16:25:53,imagen,--campeones_2008_y_2010 16:25 26 ene 2011 (utc),3,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
7,4087331,Juan Manuel Santos/Archivo 1,186.102.54.213,1323138138,2011-12-06 02:22:18,imagen,no se donde debia dejar el mensaje pero en el articulo de juan manuel santos deberian poner la desaprobacion que desde la reforma a la ley 30 segun una encuesta en canal nacional rcn es de 70% y la aprobacion es de 30% el que sea presidente no quiere decir que no se puede escribir nada malo o bueno de el eso es ser imparcial,4,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
8,4087331,Juan Manuel Santos/Archivo 1,Pedro Felipe,1306629381,2011-05-29 00:36:21,genealogías,las genealogías son irrelevantes tal y como lo indica el punto 6 de wp:no (wikipedia no es una colección de información sin criterio).,5,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
9,4087331,Juan Manuel Santos/Archivo 1,Pedro Felipe,1306415130,2011-05-26 13:05:30,genealogías,pedro felipe (discusión) 13:05 26 may 2011 (utc),6,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
10,4087331,Juan Manuel Santos/Archivo 1,186.28.119.20,1308703559,2011-06-22 00:45:59,genealogías,"en el punto 6 de wp:no de ninguna manera dice que las genealogías sean irrelevantes, habla de ""entradas genealógicas"" esto no es un árbol genealógico extendido de un grupo numeroso de personas que descienden de un tronco común y que no tienen mérito para figurar, lo que aquí se muestra es muy diferente ya que se trata de una tabla agnaticia de antepasados de un jefe de estado en donde se esta mostrando relación muy importante con información histórica del artículo y de otros artículos de wikipedia, pues lo vincula a otras personalidades de la vida nacional de colombia como es el caso de los próceres de la independencia.",7,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
11,4087331,Juan Manuel Santos/Archivo 1,186.28.119.20,1308703559,2011-06-22 00:45:59,genealogías,pedro felipe antes de suprimir informaciones es vital consultar con los usuarios que han elaborado el trabajo investigativo pues la irrelevancia como usted lo ha llamado es tan solo un punto de vista.,7,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
12,4087331,Juan Manuel Santos/Archivo 1,186.28.119.20,1308703559,2011-06-22 00:45:59,genealogías,cordial saludo.,7,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
13,4087331,Juan Manuel Santos/Archivo 1,186.28.119.20,1308703559,2011-06-22 00:45:59,genealogías,--186.28.119.20 (discusión) 00:45 22 jun 2011 (utc),7,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
14,4087331,Juan Manuel Santos/Archivo 1,Pedro Felipe,1309473971,2011-06-30 22:46:11,genealogías,":hola 186.28.119.20, el tema se ha discutido largamente y concierne a los artículos sobre presidentes y prelados colombianos.",8,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
15,4087331,Juan Manuel Santos/Archivo 1,Pedro Felipe,1309473971,2011-06-30 22:46:11,genealogías,ya se ha comunicado la situación en el tablón de bibliotecarios y se han tomado medidas.,8,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
16,4087331,Juan Manuel Santos/Archivo 1,Pedro Felipe,1309473971,2011-06-30 22:46:11,genealogías,para eliminar cualquier sospecha de que seas un títere (sorprende que esta sea justamente esta tu primera edición en wikipedia) te sugiero comenzar tus aportes en ámbitos libres de polémica.,8,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
17,4087331,Juan Manuel Santos/Archivo 1,Pedro Felipe,1309473971,2011-06-30 22:46:11,genealogías,--pedro felipe (discusión) 22:46 30 jun 2011 (utc),8,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
18,4087331,Juan Manuel Santos/Archivo 1,88.122.160.176,1321866652,2011-11-21 09:10:52,información,[http://www.publimetro.cl/nota/mundo/presidente-de-colombia-aconseja-legalicen-la-marihuana/xiqkjx%21r4ata8y4eme6y/ “practico la meditación trascendental y hago harto ejercicio.,9,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
19,4087331,Juan Manuel Santos/Archivo 1,88.122.160.176,1321866652,2011-11-21 09:10:52,información,"soy de los que piensa que no sólo se necesita tener paciencia, hay que perseverar.",9,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
20,4087331,Juan Manuel Santos/Archivo 1,88.122.160.176,1321866652,2011-11-21 09:10:52,información,si haces lo correcto verás resultados”.,9,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
21,4087331,Juan Manuel Santos/Archivo 1,88.122.160.176,1321866652,2011-11-21 09:10:52,información,"juan manuel santos, presidente de colombia.]",9,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
22,4087331,Juan Manuel Santos/Archivo 1,Rafa XII,1343881474,2012-08-02 04:24:34,aclaración sobre el padre y el abuelo de juan manuel santos,"en el apartado de familia, del presidente santos, corregí el origen de su abuelo enrique santos montejo, ""calibán"", pues él no nació en tunja, sino en bogotá.",10,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
23,4087331,Juan Manuel Santos/Archivo 1,Rafa XII,1343881474,2012-08-02 04:24:34,aclaración sobre el padre y el abuelo de juan manuel santos,transcribo la aclaración que hice también en la entrada de calibán en wikipedia:,10,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
24,4087331,Juan Manuel Santos/Archivo 1,Rafa XII,1343881474,2012-08-02 04:24:34,aclaración sobre el padre y el abuelo de juan manuel santos,"""(...) la edición de periódico el tiempo en la que se conmemora el centenario de calibán, el martes 15 de julio de 1986, página 5a, en el artículo titulado ""así era calibán"" dice textualmente:",10,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
25,4087331,Juan Manuel Santos/Archivo 1,Rafa XII,1343881474,2012-08-02 04:24:34,aclaración sobre el padre y el abuelo de juan manuel santos,"enrique santos montejo, ""calibán"", nació en bogotá el 15 de julio de 1886, en el barrio la candelaria.",10,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
26,4087331,Juan Manuel Santos/Archivo 1,Rafa XII,1343881474,2012-08-02 04:24:34,aclaración sobre el padre y el abuelo de juan manuel santos,"a los catorce años fue a estudiar a caracas, donde lo alojó un tío.",10,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
27,4087331,Juan Manuel Santos/Archivo 1,Rafa XII,1343881474,2012-08-02 04:24:34,aclaración sobre el padre y el abuelo de juan manuel santos,"su vivacidad impresionó al entonces presidente de venezuela, cipriano castro.",10,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
28,4087331,Juan Manuel Santos/Archivo 1,Rafa XII,1343881474,2012-08-02 04:24:34,aclaración sobre el padre y el abuelo de juan manuel santos,a los 18 años regresó a colombia.,10,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
29,4087331,Juan Manuel Santos/Archivo 1,Rafa XII,1343881474,2012-08-02 04:24:34,aclaración sobre el padre y el abuelo de juan manuel santos,viajó después a europa y en 1909 se instaló en tunja. allí montó un almacén;,10,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
30,4087331,Juan Manuel Santos/Archivo 1,Rafa XII,1343881474,2012-08-02 04:24:34,aclaración sobre el padre y el abuelo de juan manuel santos,pero las tareas del comercio no eran las de su gusto.,10,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
31,4087331,Juan Manuel Santos/Archivo 1,Rafa XII,1343881474,2012-08-02 04:24:34,aclaración sobre el padre y el abuelo de juan manuel santos,"es más, ahí mismo, en la página 4a hay otro escrito reproducido para la conmemoración de la fecha, publicado 20 años atrás por el propio enrique santos montejo, a modo de autobiografía en 1966, titulado ""el artículo diario y fugaz fue mi camino"", el cual, en el tercer párrafo de la segunda columna dice:",10,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
32,4087331,Juan Manuel Santos/Archivo 1,Rafa XII,1343881474,2012-08-02 04:24:34,aclaración sobre el padre y el abuelo de juan manuel santos,"y así llegué a tunja, no de literato, sino de mercachifle.",10,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
33,4087331,Juan Manuel Santos/Archivo 1,Rafa XII,1343881474,2012-08-02 04:24:34,aclaración sobre el padre y el abuelo de juan manuel santos,pronto me convertí en líder de la juventud.,10,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
34,4087331,Juan Manuel Santos/Archivo 1,Rafa XII,1343881474,2012-08-02 04:24:34,aclaración sobre el padre y el abuelo de juan manuel santos,"llevaba el prestigio de haber viajado, de ser bogotano y de llevar una carga de erudición barata y de libros de cuya existencia no se tenía allí noticia.",10,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
35,4087331,Juan Manuel Santos/Archivo 1,Rafa XII,1343881474,2012-08-02 04:24:34,aclaración sobre el padre y el abuelo de juan manuel santos,este es el enlace:,10,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
36,4087331,Juan Manuel Santos/Archivo 1,Rafa XII,1343881474,2012-08-02 04:24:34,aclaración sobre el padre y el abuelo de juan manuel santos,"http://news.google.com/newspapers/p/eltiempo?id=qpecaaaaibaj&sjid=dmieaaaaibaj&pg=1430,5264686&dq=enrique+santos+montejo&hl=es",10,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
37,4087331,Juan Manuel Santos/Archivo 1,Rafa XII,1343881474,2012-08-02 04:24:34,aclaración sobre el padre y el abuelo de juan manuel santos,"(...)""",10,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
38,4087331,Juan Manuel Santos/Archivo 1,Rafa XII,1343881474,2012-08-02 04:24:34,aclaración sobre el padre y el abuelo de juan manuel santos,__________________________________,10,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
39,4087331,Juan Manuel Santos/Archivo 1,Rafa XII,1343881474,2012-08-02 04:24:34,aclaración sobre el padre y el abuelo de juan manuel santos,"vale la pena precisar que el que sí nació en tunja fue el hijo de ""calibán"", don enrique santos castillo, padre de juan manuel santos.",10,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
40,4087331,Juan Manuel Santos/Archivo 1,Rafa XII,1343881474,2012-08-02 04:24:34,aclaración sobre el padre y el abuelo de juan manuel santos,http://www.eltiempo.com/archivo/documento/mam-696378,10,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
41,4087331,Juan Manuel Santos/Archivo 1,Rafa XII,1343881474,2012-08-02 04:24:34,aclaración sobre el padre y el abuelo de juan manuel santos,"""enrique santos castillo nació en tunja el 12 de abril de 1917 y a lo largo de sus 84 años acumuló premios, condecoraciones y reconocimientos.",10,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
42,4087331,Juan Manuel Santos/Archivo 1,Rafa XII,1343881474,2012-08-02 04:24:34,aclaración sobre el padre y el abuelo de juan manuel santos,"aquí algunos de ellos"" (...)",10,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
43,4087331,Juan Manuel Santos/Archivo 1,Rafa XII,1343881474,2012-08-02 04:24:34,aclaración sobre el padre y el abuelo de juan manuel santos,rafa xii (discusión) 04:24 2 ago 2012 (utc),10,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
44,4087331,Juan Manuel Santos/Archivo 1,Elvisor,1448424093,2015-11-25 04:01:33,enlaces rotos,* http://www.genealogiasdecolombia.com/apellidos/santos.aspx,11,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
45,4087331,Juan Manuel Santos/Archivo 1,Elvisor,1448424093,2015-11-25 04:01:33,enlaces rotos,elvisor (discusión) 04:01 25 nov 2015 (utc),11,,,,,https://es.wikipedia.org/wiki/Discusión:Juan_Manuel_Santos/Archivo_1
0,1812320,Hugo Chávez,190.200.32.72,1309489751,2011-07-01 03:09:11,estado de salud de hugo chávez,"propongo la creación de una nueva sección, con este mismo título, ya que hace unos minutos salió en cadena nacional confirmando los rumores de células cancerígenas en su cuerpo.",1,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
1,1812320,Hugo Chávez,190.200.32.72,1309489751,2011-07-01 03:09:11,estado de salud de hugo chávez,"no estoy capacitado para redactarlo en forma neutral o imparcial, alguien con más experiencia por favor lo haga.",1,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
2,1812320,Hugo Chávez,Roblespepe,1309489751,2011-07-01 03:09:11,estado de salud de hugo chávez,gracias.,2,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
3,1812320,Hugo Chávez,190.200.32.72,1309489861,2011-07-01 03:11:01,estado de salud de hugo chávez,190.200.32.72 (discusión) 03:11 1 jul 2011 (utc),3,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
4,1812320,Hugo Chávez,Jesusrob21,1334796462,2012-04-19 00:47:42,estado de salud de hugo chávez,"es ridículo crear un tema basado en la especulación, es subjetivo, y nada real, agregar informacion sacada de ""titulares"" de presa o medios de comunicación,,,,,,,,,,,, ademas si quieren agregar algo a su biografia que sea la enfermedad del cancer, que es en definitiva un hecho relevante en la vida de este personaje,,,,,,,, ¿pero ""estado de salud"" de chavez, aporta algo a su biografía?",4,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
5,1812320,Hugo Chávez,Jesusrob21,1334796462,2012-04-19 00:47:42,estado de salud de hugo chávez,"¿tendriamos que editar la informacion de todos los personajes, en cuanto chisme escuchemos de ellos?",4,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
6,1812320,Hugo Chávez,Negrocoriano,1444709431,2015-10-13 04:10:31,estado de salud de hugo chávez,"es importante destacar que para todos los venezolanos no existe ninguna prueba documentada de que el teniente coronel hugo chávez frías en realidad estuviese aquejado de algún tipo de enfermedad, pues ningún médico venezolano (licenciado en cualquiera de las principales universidades del país) puede dar fé de exámenes de laboratorio, despistaje, biopsias, consultas que apoyen la divulgación  de que en su cuerpo se hayan formado tumores o células cancerosas.",5,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
7,1812320,Hugo Chávez,Negrocoriano,1423507040,2015-02-09 18:37:20,estado de salud de hugo chávez,"la ""supuesta"" enfermedad de hugo chavéz frías no está asentada en ningún informe médico o caso clínico en ninguno de los centros de salud públicos o privados en todo el territorio venezolano;",6,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
8,1812320,Hugo Chávez,Negrocoriano,1423507040,2015-02-09 18:37:20,estado de salud de hugo chávez,"además, resulta muy extraño y ajeno que las noticias del estado de salud (cuadro clínico, cirugía, post operatorios, etc) de hugo chávez en ningún momento fueron dadas por galenos o profesionales de la medicina, en cambio, se orquestó un drama donde el mismo hugo chávez informaba de su estado o en su defecto ministros y funcionarios del alto gobierno a través de largas cadenas de radio y televisión.",6,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
9,1812320,Hugo Chávez,Negrocoriano,1423507040,2015-02-09 18:37:20,estado de salud de hugo chávez,"todo esto, sumado a los viajes y ausencias no informadas al pais del primer mandatario, crea duda de la enfermedad y por consiguiente de su muerte (mejor definida como desaparición física).",6,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
10,1812320,Hugo Chávez,83.213.170.160,1438107519,2015-07-28 18:18:39,estado de salud de hugo chávez,":no existen células cancerígenas, sino cancerosas.",7,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
11,1812320,Hugo Chávez,83.213.170.160,1438107519,2015-07-28 18:18:39,estado de salud de hugo chávez,"cancerígeno es un adjetivo que se aplica a toda sustancia o ambiente que favorece la aparición del cáncer, como pueden ser la nicotina, la bencina, etc.",7,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
12,1812320,Hugo Chávez,83.213.170.160,1438107519,2015-07-28 18:18:39,estado de salud de hugo chávez,"canceroso es lo que contiene cáncer: células, un tumor maligno, etc.",7,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
13,1812320,Hugo Chávez,83.213.170.160,1438107519,2015-07-28 18:18:39,estado de salud de hugo chávez,--83.213.170.160 (discusión) 18:17 28 jul 2015 (utc),7,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
14,1812320,Hugo Chávez,Apega71,1321048675,2011-11-11 21:57:55,el cáncer de chavez,"en general, me parece que este artículo es excelente, aunque lo siento muy politizado por algún o algunos simpatizantes a este presidente.",8,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
15,1812320,Hugo Chávez,Apega71,1321048675,2011-11-11 21:57:55,el cáncer de chavez,una omisión que considero grave es que no aporta nada sobre el estado de salud de chavez.y ni siquoera indica su tratamiento o que ya  tiene varios meses fuera del poder.,8,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
16,1812320,Hugo Chávez,Apega71,1321047993,2011-11-11 21:46:33,el cáncer de chavez,tampoco habla mayor cosa sobre su  vida familiar o personal.--apega71 (discusión) 21:46 11 nov 2011 (utc),9,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
17,1812320,Hugo Chávez,"201.205.67.206,Mercenario97",1357531041,2013-01-07 03:57:21,el cáncer de chavez,"me parece que en esta página se debe indicar que hace referencia a acontecimientos en curso, dada la incertidumbre generada posterior a la última cirugía del militar venezolano.",10,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
18,1812320,Hugo Chávez,Wehwalt,1337164170,2012-05-16 10:29:30,discusión en la página de jimbo wales en la wikipedia en inglés encontrar el contenido de este artículo insatisfactoria y discutiendo cómo cambiarla,[http://en.wikipedia.org/wiki/user_talk:jimbo_wales#can_you_moderate_or_control_pro-chavez_activists_on_sp.wikipedia.3f],11,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
19,1812320,Hugo Chávez,Wehwalt,1337164170,2012-05-16 10:29:30,discusión en la página de jimbo wales en la wikipedia en inglés encontrar el contenido de este artículo insatisfactoria y discutiendo cómo cambiarla,muchas gracias--wehwalt (discusión) 10:29 16 may 2012 (utc),11,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
20,1812320,Hugo Chávez,Magister Mathematicae,1337172322,2012-05-16 12:45:22,discusión en la página de jimbo wales en la wikipedia en inglés encontrar el contenido de este artículo insatisfactoria y discutiendo cómo cambiarla,": obviously circunventing the discussion of/with the community that should take place on this talk page (yet i don't see much intent of starting a honest discussion recently here in the past months, properly raising issues and proposing references).",12,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
21,1812320,Hugo Chávez,Magister Mathematicae,1337172407,2012-05-16 12:46:47,discusión en la página de jimbo wales en la wikipedia en inglés encontrar el contenido de este artículo insatisfactoria y discutiendo cómo cambiarla,"greets to the democratic godkings and alike, should they come to moderate or control community editing.",12,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
22,1812320,Hugo Chávez,Magister Mathematicae,1337172128,2012-05-16 12:42:08,discusión en la página de jimbo wales en la wikipedia en inglés encontrar el contenido de este artículo insatisfactoria y discutiendo cómo cambiarla,-- magister 12:42 16 may 2012 (utc),12,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
23,1812320,Hugo Chávez,Redeyes,1351994345,2012-11-04 01:59:05,discusión en la página de jimbo wales en la wikipedia en inglés encontrar el contenido de este artículo insatisfactoria y discutiendo cómo cambiarla,en el archivo número 105 del señor jimbo wales se encuentra dicha discusión redeyes (discusión) 01:59 4 nov 2012 (utc),13,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
24,1812320,Hugo Chávez,Edmenb,1352062178,2012-11-04 20:49:38,discusión en la página de jimbo wales en la wikipedia en inglés encontrar el contenido de este artículo insatisfactoria y discutiendo cómo cambiarla,"::si el tema trata sobre un usuario expulsado con todos sus títeres que fue a quejarse por varios motivos, es de esos usuarios que no entienden que los artículos de este tipo hay que protegerlos de ediciones similares a esta o esta hechas por editores que supuestamente son veteranos y de lo que hay que tener confianza.",14,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
25,1812320,Hugo Chávez,Edmenb,1352062023,2012-11-04 20:47:03,discusión en la página de jimbo wales en la wikipedia en inglés encontrar el contenido de este artículo insatisfactoria y discutiendo cómo cambiarla,"vayan y pongan cuanta queja quieran, para eso son los historiales.",14,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
26,1812320,Hugo Chávez,Edmenb,1352062023,2012-11-04 20:47:03,discusión en la página de jimbo wales en la wikipedia en inglés encontrar el contenido de este artículo insatisfactoria y discutiendo cómo cambiarla,"por cierto, ese usuario está bloqueado en varias wikis por el mismo motivo, pero el malo soy yo jejeje  --edmenb 20:47 4 nov 2012 (utc)",14,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
27,1812320,Hugo Chávez,190.4.46.226,1357856221,2013-01-10 22:17:01,discusión en la página de jimbo wales en la wikipedia en inglés encontrar el contenido de este artículo insatisfactoria y discutiendo cómo cambiarla,"pienso que deberian ubicar info de otras fuentes, con respecto a la salud del sr.",15,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
28,1812320,Hugo Chávez,190.4.46.226,1357856221,2013-01-10 22:17:01,discusión en la página de jimbo wales en la wikipedia en inglés encontrar el contenido de este artículo insatisfactoria y discutiendo cómo cambiarla,"chavez, existen otras fuentes donde se explica un poco mas a detalle sobre la enfermedad del presidente y su imposibilidad para hacerle frente al gobierno en este periodo.",15,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
29,1812320,Hugo Chávez,190.4.46.226,1357856221,2013-01-10 22:17:01,discusión en la página de jimbo wales en la wikipedia en inglés encontrar el contenido de este artículo insatisfactoria y discutiendo cómo cambiarla,creo que en venezuela se polariza bastante la informacion y no presentan que en verdad el presidente esta totalmente imposibilitado en sus funciones.,15,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
30,1812320,Hugo Chávez,190.4.46.226,1357856221,2013-01-10 22:17:01,discusión en la página de jimbo wales en la wikipedia en inglés encontrar el contenido de este artículo insatisfactoria y discutiendo cómo cambiarla,seria bastante necesario ubicar las opiniones de las corrientes opositoras del gobierno en venezuela.,15,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
31,1812320,Hugo Chávez,190.4.46.226,1357856221,2013-01-10 22:17:01,discusión en la página de jimbo wales en la wikipedia en inglés encontrar el contenido de este artículo insatisfactoria y discutiendo cómo cambiarla,190.4.46.226 (discusión) 22:17 10 ene 2013 (utc),15,,,,,https://es.wikipedia.org/wiki/Discusión:Hugo_Chávez
