row_id,page_id,page_title,contributor,timestamp,topic,opinion,type,stance,sentiment
55,367234,Discusión:Mauricio Macri,WIKI-WOLVERINE,1448758966,sobre cantidad de votos,el hecho es verídico independientemente del contexto histórico.,IP,,
56,367234,Discusión:Mauricio Macri,WIKI-WOLVERINE,1448758966,sobre cantidad de votos,":en realidad siempre que se comparen históricamente los diferentes presidentes, van a existir contextos diferentes porque hay millones de variables.",CO,,
57,367234,Discusión:Mauricio Macri,WIKI-WOLVERINE,1448758966,sobre cantidad de votos,":alfonsín obtuvo un porcentaje enorme, pero su elección fue en primera vuelta no en ballotage, el contexto porcentual cambió también a partir de 1951 con la implementación del voto femenino y en el 2003 con la ley 25.858 que permitía votar a los presos.",CO,,
58,367234,Discusión:Mauricio Macri,WIKI-WOLVERINE,1448758966,sobre cantidad de votos,"siempre el contexto es diferente, nunca hay dos momentos históricos exactamente iguales, de todas formas el dato es correcto y macri es el presidente con mayor cantidad de votos de la historia, independientemente de los factores extras.",CO,,
59,367234,Discusión:Mauricio Macri,WIKI-WOLVERINE,1448758966,sobre cantidad de votos,saludos.,ATT+,,
60,367234,Discusión:Mauricio Macri,WIKI-WOLVERINE,1448758966,sobre cantidad de votos,--wolverine (discusión) 01:02 29 nov 2015 (utc),NRC,,
61,367234,Discusión:Mauricio Macri,Roblespepe,1449097310,procesamiento de otros presidentes,hola wolverine.,ATT+,,
62,367234,Discusión:Mauricio Macri,Roblespepe,1449097310,procesamiento de otros presidentes,"no sabía que juárez célman o algún otro presidente argentino haya sido procesado penalmente, con excepción de macri.",NRC,,
63,367234,Discusión:Mauricio Macri,Roblespepe,1449097310,procesamiento de otros presidentes,¿podrías indicarme la fuente del procesamiento de juárez célman o de cualquier otro presidente argentino de la que tomaste el dato?,IS,,
64,367234,Discusión:Mauricio Macri,Roblespepe,1449097310,procesamiento de otros presidentes,gracias.,ATT+,,
65,367234,Discusión:Mauricio Macri,Roblespepe,1449097310,procesamiento de otros presidentes,"saludos cordiales,--20px pepe robles (¡¡vamos pumas!!) 18:09 2 dic 2015 (utc)",ATT+,,
66,367234,Discusión:Mauricio Macri,Roblespepe,1449097310,procesamiento de otros presidentes,":hola pepe robles sobre las denuncias en la presidencia de miguel Ángel juárez celman, lo invito a leer este libro:  memoria académica.",PSR,,
67,367234,Discusión:Mauricio Macri,Roblespepe,1449097310,procesamiento de otros presidentes,saludos.,ATT+,,
68,367234,Discusión:Mauricio Macri,Roblespepe,1449097310,procesamiento de otros presidentes,--wolverine (discusión) 22:36 2 dic 2015 (utc),NRC,,
69,367234,Discusión:Mauricio Macri,Roblespepe,1449097310,procesamiento de otros presidentes,::gracias wolverine.,ATT+,,
70,367234,Discusión:Mauricio Macri,Roblespepe,1449097310,procesamiento de otros presidentes,"te agradezco el documento que citás, pero en realidad no dice nada nuevo.",ATTP,,
71,367234,Discusión:Mauricio Macri,Roblespepe,1449097310,procesamiento de otros presidentes,"es cierto que juárez célman fue muy criticado por la oposición (y no sólo) y acusado políticamente de cometer delitos, pero nunca fue procesado por ningún juez y mucho menos enjuiciado.",CO,,
72,367234,Discusión:Mauricio Macri,Roblespepe,1449097310,procesamiento de otros presidentes,"de hecho fijate que el artículo que citás como referencia no menciona la palabra ""procesamiento"", ni menciona el nombre de ningún juez.",CO,,
73,367234,Discusión:Mauricio Macri,Roblespepe,1449097310,procesamiento de otros presidentes,te mando un saludo--20px pepe robles (¡¡vamos pumas!!) 23:01 2 dic 2015 (utc),ATT+,,
74,367234,Discusión:Mauricio Macri,WIKI-WOLVERINE,1449165590,procesamiento de otros presidentes,":::hay que aclarar unos puntos: macri está procesado que no es lo mismo que acusado, ni mucho menos condenado.",IP,,
75,367234,Discusión:Mauricio Macri,WIKI-WOLVERINE,1449165590,procesamiento de otros presidentes,"un procesado es el que está -como su nombre indica- en proceso de investigación de una denuncia (las denuncias pueden o no ser verídicas, pero cuando se investigan pasan a proceso de investigación y la persona a ser ""procesada"" debido a que fue ""imputada"", es decir acusada formalmente por un tercero).",IP,,
76,367234,Discusión:Mauricio Macri,WIKI-WOLVERINE,1449165590,procesamiento de otros presidentes,"si las pruebas son verídicas y fuertes, el procesado pasa a ser ""acusado"" y el juez a cargo dicta la apertura de un juicio oral para luego, si efectivamente es culpable, y el juicio así lo dictamina, ser ""condenado"" con una sentencia x.",IP,,
77,367234,Discusión:Mauricio Macri,WIKI-WOLVERINE,1449165590,procesamiento de otros presidentes,"toda acusación que sea investigada implica que el investigado sea procesado, es decir que todo político -en este caso- que fue en algun momento imputado de un delito y por ende, investigado por la justicia, fue procesado.",IP,,
78,367234,Discusión:Mauricio Macri,WIKI-WOLVERINE,1449165590,procesamiento de otros presidentes,"es medio complejo el asunto, espero haberme hecho entender.",NRC,,
79,367234,Discusión:Mauricio Macri,WIKI-WOLVERINE,1449165590,procesamiento de otros presidentes,"la seguimos, saludos.",ATT+,,
80,367234,Discusión:Mauricio Macri,WIKI-WOLVERINE,1449165590,procesamiento de otros presidentes,--wolverine (discusión) 17:59 3 dic 2015 (utc),NRC,,
81,367234,Discusión:Mauricio Macri,Roblespepe,1449168792,procesamiento de otros presidentes,::::no wolverine.,NRC,,
82,367234,Discusión:Mauricio Macri,Roblespepe,1449168792,procesamiento de otros presidentes,jurídicamente lo que decís está mal.,IC,,
83,367234,Discusión:Mauricio Macri,Roblespepe,1449168792,procesamiento de otros presidentes,"""procesado"" es un estatus procesal penal que dispone el juez de instrucción cuando, durante la investigación del delito, tiene ""semi plena prueba"" de que el ""imputado"" es culpable.",IP,,
84,367234,Discusión:Mauricio Macri,Roblespepe,1449168792,procesamiento de otros presidentes,"la ""imputación"" la hace el fiscal y el ""procesamiento"" lo hace el juez de instrucción.",IP,,
85,367234,Discusión:Mauricio Macri,Roblespepe,1449168792,procesamiento de otros presidentes,"el ""procesamiento"" es un paso necesario para poder iniciar el juicio oral contra el acusado.",IP,,
86,367234,Discusión:Mauricio Macri,Roblespepe,1449168792,procesamiento de otros presidentes,"en orden de gravedad la escala de menos grave a más grave es ""denunciado"", ""imputado"", ""procesado"", ""condenado"".",IP,,
87,367234,Discusión:Mauricio Macri,Roblespepe,1449168792,procesamiento de otros presidentes,"estos dos últimos estátus sólo pueden ser impuestos por un juez o un tribunal y quedan ""firmes"" recién cuando no hay más recursos para oponer.",IP,,
88,367234,Discusión:Mauricio Macri,Roblespepe,1449168792,procesamiento de otros presidentes,"en el caso de macri, su estátus procesal es ""procesado"" por resolución judicial firme.--20px pepe robles (¡¡vamos pumas!!) 18:53 3 dic 2015 (utc)",CO,,
89,367234,Discusión:Mauricio Macri,WIKI-WOLVERINE,1449227100,procesamiento de otros presidentes,":::::no pepe, en primer lugar todo imputado es inocente hasta que no se demuestre lo contrario, eso de ""semi pueba de que alguien es culpable"" no es así, en todo caso, como dije antes, es una instancia en la cual se comienza la investigación para ver si efectivamente es culpable o inocente.",IC,,
90,367234,Discusión:Mauricio Macri,WIKI-WOLVERINE,1449227100,procesamiento de otros presidentes,"por otro lado imputado y procesado son sinónimos, aluden a lo mismo, la diferencia radica en el procedimiento penal, para el imputado es un proceso abreviado, para el procesado es un procedimiento penal ordinario o común (para ponerlo más fácil, la diferencia es que un procesado es quién ha sido formalmente imputado).",IP,,
91,367234,Discusión:Mauricio Macri,WIKI-WOLVERINE,1449227100,procesamiento de otros presidentes,"un procesado es llamado a declarar, cosa que puede o no hacer debido a que por ley no se puede obligar a una persona a declarar contra sí mismo.",IP,,
92,367234,Discusión:Mauricio Macri,WIKI-WOLVERINE,1449227100,procesamiento de otros presidentes,el acusado es el que ya tiene que presentarse a un juicio oral debido a las pruebas en su contra y el condenado es el que finalmente recibe una condena como su nombre indica.,IP,,
93,367234,Discusión:Mauricio Macri,WIKI-WOLVERINE,1449227100,procesamiento de otros presidentes,"las instancias serían imputado o procesado, acusado (cuando  las partes acusadoras y el ministerio público solicitan la apertura del juicio oral mediante el escrito de acusación o el escrito de calificación y va a ser juzgada o está siendo juzgada) y condenado.",IP,,
94,367234,Discusión:Mauricio Macri,WIKI-WOLVERINE,1449227100,procesamiento de otros presidentes,"a macri ni siquiera se le comenzó un juicio oral, de hecho todavía están viendo si sobreseerlo por falta de pruebas contundentes",CO,,
95,367234,Discusión:Mauricio Macri,WIKI-WOLVERINE,1449227100,procesamiento de otros presidentes,0,NRC,,
96,367234,Discusión:Mauricio Macri,WIKI-WOLVERINE,1449227100,procesamiento de otros presidentes,saludos.,ATT+,,
97,367234,Discusión:Mauricio Macri,WIKI-WOLVERINE,1449227100,procesamiento de otros presidentes,--wolverine (discusión) 11:04 4 dic 2015 (utc),NRC,,
98,367234,Discusión:Mauricio Macri,Roblespepe,1449237556,procesamiento de otros presidentes,"::::::wolverine, desconozco a qué te dedicás y cuánto sabés de derecho, pero lo que estás diciendo muestra un desconocimiento completo de los principios más elementales del derecho procesal penal.",IC,,
99,367234,Discusión:Mauricio Macri,Roblespepe,1449237556,procesamiento de otros presidentes,"como abogado con 35 años de ejercicio, no solo estudié la materia, sino que en varias oportunidades he tenido que actuar defendiendo clientes procesados.",NRC,,
0,1537080,Discusión:Enrique Peña Nieto,Glyniss®,1369230361,más controversias,si se compara este artículo con el   correspondiente de la wikipedia en inglés resulta que es mucho menos crítico y amplio.,PSR,,
1,1537080,Discusión:Enrique Peña Nieto,Glyniss®,1369230361,más controversias,en inglés mencionan hasta el sitio que cuenta los errores que comete (yo mismo lo edité sin comprometer la neutralidad).,PPC,,
2,1537080,Discusión:Enrique Peña Nieto,Glyniss®,1369230361,más controversias,"también se menciona la brutal represión del 1dmx y muchas otras cosas, sin perder en ningún momento el rigor enciclopédico.",PSR,,
3,1537080,Discusión:Enrique Peña Nieto,Glyniss®,1369230361,más controversias,este artículo carece totalmente de neutralidad.,CM,,
4,1537080,Discusión:Enrique Peña Nieto,Glyniss®,1369230361,más controversias,sus fuentes son mayormente favorecedoras y no son debidamente contrastadas.,CM,,
5,1537080,Discusión:Enrique Peña Nieto,Glyniss®,1369230361,más controversias,"no se ha incluido referencia alguna a sus equivocaciones frecuentes ni las controversias derivadas de presuntos actos de corrupción que involucran a funcionarios de esta administración, especialmente en lo referente a lady profeco, la cruzada contra el hambre y los actos de represión en contra de indígenas y activistas.",CM,,
6,1537080,Discusión:Enrique Peña Nieto,Glyniss®,1369230361,más controversias,mi pregunta es ¿hasta cuándo va a seguir este artículo bloqueado?,NRC,,
7,1537080,Discusión:Enrique Peña Nieto,Glyniss®,1369230361,más controversias,"¿hasta el 2019, como dice el compañero de abajo?",NRC,,
8,1537080,Discusión:Enrique Peña Nieto,Glyniss®,1369230361,más controversias,"naturalmente, y debido a la gran cantidad de personas que aborrecen a este señor hay un influjo constante de  vandalismo, pero no es justo para la wikipedia que esto se tome como bandera para fortalecer la imagen que se pretende dar de un peña nieto estadista e incorrupto, cosa totalmente alejada de la realidad.",CO,,
9,1537080,Discusión:Enrique Peña Nieto,Glyniss®,1369230701,más controversias,¿o es que la wikipedia reconoce a editores con una agenda política?,CO,,
10,1537080,Discusión:Enrique Peña Nieto,Glyniss®,1369230361,más controversias,agradezco la atención prestada y espero respuesta de algún editor.,ATT+,,
11,1537080,Discusión:Enrique Peña Nieto,Glyniss®,1369230361,más controversias,gracias.,ATT+,,
12,1537080,Discusión:Enrique Peña Nieto,Glyniss®,1369230361,más controversias,--glyniss® (discusión) 13:45 22 may 2013 (utc),NRC,,
13,1537080,Discusión:Enrique Peña Nieto,Salvador alc,1370543245,más controversias,:hola glyniss.,ATT+,,
14,1537080,Discusión:Enrique Peña Nieto,Salvador alc,1370543245,más controversias,"en lo personal no creo que el bloqueo esté demás, precisamente porque existen una gran cantidad de personas que pretenden bien favorecer o perjudicar la imagen del político.",PSR,,
15,1537080,Discusión:Enrique Peña Nieto,Salvador alc,1370543245,más controversias,no dudo que este mismo artículo en otros idiomas tenga menos comprometida la neutralidad pero en el lenguaje materno de aquellos bajo el mando de este político es difícil resguardarla.,CO,,
16,1537080,Discusión:Enrique Peña Nieto,Salvador alc,1370543245,más controversias,"te recuerdo que wikipedia en español tiene sus propias reglas y no es para nada ilustrativo que en inglés usen tal o cual información, si aquí se quisiera usar el enlace que citas sobre errores me parece que estaría viciado de falta de relevancia.",PSR,,
17,1537080,Discusión:Enrique Peña Nieto,Salvador alc,1370543245,más controversias,"es difícil dar gusto a todos en estos temas, para los apologistas cualquier mención en contra será innecesaria y para los detractores cualquier información sobre el trabajo realizado será tendenciosa al elogio.",CO,,
18,1537080,Discusión:Enrique Peña Nieto,Salvador alc,1370543245,más controversias,el punto medio es mencionar tanto uno como otro sin dar juicio de valor.,CO,,
19,1537080,Discusión:Enrique Peña Nieto,Salvador alc,1370543245,más controversias,en el caso concreto existen las secciones sobre las críticas y escándalos relevantes con las debidas referencias.,CO,,
20,1537080,Discusión:Enrique Peña Nieto,Salvador alc,1370543245,más controversias,"el bloqueo es una barrera que realmente ahorra una gran cantidad de trabajo en reversiones, ajustes, recuperación de información perdida, bloqueos de usuarios y limpieza de vandalismos.",CO,,
21,1537080,Discusión:Enrique Peña Nieto,Salvador alc,1370543245,más controversias,salvador  15px (diálogo) 18:27 6 jun 2013 (utc),NRC,,
22,1537080,Discusión:Enrique Peña Nieto,Erenteriab,1411314748,más controversias,::hola salvador.,ATT+,,
23,1537080,Discusión:Enrique Peña Nieto,Erenteriab,1411314748,más controversias,"en lo personal si creo que esté de más el bloqueo, especialmente cuando en varias fuentes de información se puede encontrar que los estudios enrique peña nieto no pueden ser corroborados: http://www.proceso.com.mx/?p=354908 http://aristeguinoticias.com/0910/mexico/ifai-declara-inexistente-historial-academico-de-epn/ http://diario.mx/nacional/2013-10-09_a5eba38a/ni-la-presidencia-ni-el-ifai-ubican-historial-academico-de-pena-nieto http://www.sinembargo.mx/09-10-2013/779832",PREF,,
24,1537080,Discusión:Enrique Peña Nieto,Erenteriab,1411314748,más controversias,::¿ni eso es posible de editar?,NRC,,
25,1537080,Discusión:Enrique Peña Nieto,Erenteriab,1411314748,más controversias,--erenteriab (discusión) 15:52 21 sep 2014 (utc),NRC,,
26,1537080,Discusión:Enrique Peña Nieto,Alfacevedoa,1414614216,más controversias,"::: yo estoy completamente de acuerdo con que el bloqueo está de más y que aquí, en la wikipedia en español hay infiltración priista.",PSR,,
27,1537080,Discusión:Enrique Peña Nieto,Alfacevedoa,1414614216,más controversias,"este artículo es totalmente parcial porque sólo se hablan de los supuestos logros de este político y sistemáticamente se han borrado las menciones a los hechos que pudieran ""manchar"" la imagen del ahora presidente de la república mexicana.",CO,,
28,1537080,Discusión:Enrique Peña Nieto,Alfacevedoa,1414614216,más controversias,basta ver los artículos en otros idiomas para darse cuenta que sí mencionan lo que en la wikipedia en español se censura -- alfacevedoa 20px (mi discusión) 20:24 29 oct 2014 (utc),CO,,
29,1537080,Discusión:Enrique Peña Nieto,189171122229,1346647861,controversias,"sugiero que se desbloque este articulo, para que tenerlo asi hasta 2019 ?, mejor seria ir contribuyendo con el poco a poco pues creo que falta mucha informacion que desde luego se omite por que no le es favorable al presidente electo;",PSR,,
30,1537080,Discusión:Enrique Peña Nieto,189171122229,1346647861,controversias,"publicaciones de the guardian, corrupcion en su gobierno en el edomex, infidelidades durante su primer matrimonio, que su hija haya llamado a sus opositores pinche prole pendeja etc..",NRC,,
31,1537080,Discusión:Enrique Peña Nieto,189171122229,1346647861,controversias,etc..,NRC,,
32,1537080,Discusión:Enrique Peña Nieto,189171122229,1346647861,controversias,etc..,NRC,,
33,1537080,Discusión:Enrique Peña Nieto,WIKI-WOLVERINE,1346647861,controversias,0,NRC,,
34,1537080,Discusión:Enrique Peña Nieto,189171255126,1346798965,controversias,total ya gano..,NRC,,
35,1537080,Discusión:Enrique Peña Nieto,189171255126,1346798965,controversias,"entoces para que insistir en mantener una imagen absolutamente falsa, todo mexico sabe bien quien es realmente este obscuro personaje, solo que algunos se haceb de la vista gorda...",CO,,
36,1537080,Discusión:Enrique Peña Nieto,Alan900,1360277245,controversias,es relevante la vida personal que todos se empeñan en sacar en vez de sus actos como presidente?,CO,,
37,1537080,Discusión:Enrique Peña Nieto,Alan900,1360277245,controversias,--alan900 (discusión) 22:47 7 feb 2013 (utc),NRC,,
38,1537080,Discusión:Enrique Peña Nieto,Davius,1360279059,controversias,":sí, aunque no cualquier acto de su vida personal, casi todas las biografías en wikipedia hablan de la familia, el lugar de residencia y algunas vicisitudes personales.",CO,,
39,1537080,Discusión:Enrique Peña Nieto,Davius,1360279059,controversias,"en el caso de personas vivas de gran impacto social (mucha gente los conoce o sus decisiones afectan a mucha gente), es habitual incluso incluir secciones sobre ""reacciones negativas"" (criticismos) y ""reacciones positivas"" a sus acciones o palabras, --davius (discusión) 23:17 7 feb 2013 (utc)",CO,,
40,1537080,Discusión:Enrique Peña Nieto,MrFran55,1341536891,desactualizado,"entiendo que no quieran poner que es definitivo el hecho que es presidente electo pero el hecho que siquiera se nombre que las elecciones ya pasaron, hace que el articulo quede desactualizado.",PSR,,
41,1537080,Discusión:Enrique Peña Nieto,MrFran55,1341536891,desactualizado,"propongo que pongan los datos oficiales momentáneos aclarando que no son definitivos y que cambien de es candidato a la presidencia de la república en las elecciones de 2012 [...] por fue  candidato a la presidencia de la república en las elecciones de 2012 [...]  así en todo el articulo, o sea cambiando a tiempo pasado.",PSR,,
42,1537080,Discusión:Enrique Peña Nieto,MrFran55,1341719263,desactualizado,--mrfran55 (discusión) 03:47 8 jul 2012 (utc),NRC,,
43,1537080,Discusión:Enrique Peña Nieto,Totalcas,1341936295,desactualizado,"mrfran55 tien razón, el ife confirmó que enrique peña nieto ganó en los comicios presidenciales, tras el recuento total en 16 consejos distritales en nueve entidades federativas, equivalentes a 54.8 por ciento de las casillas, la gente quiere informarse, pero wikipedia no está contribuyendo a la información, y podría provocar una confusión por desinformar.",CO,,
44,1537080,Discusión:Enrique Peña Nieto,Totalcas,1341936295,desactualizado,totalcas (discusión) 16:04 10 jul 2012 (utc),NRC,,
45,1537080,Discusión:Enrique Peña Nieto,"187.234.8.32,Davius",1350609181,desactualizado,":los conflictos que mencionan en atenco no son como describen en el artículo , hubo mas muertos y muchas mujeres violadas, alrededor de 30 mujeres fueron abusadas por los policías del estado de méxico gobernado por epn.",CW,,
46,1537080,Discusión:Enrique Peña Nieto,"187.234.8.32,Davius",1350609181,desactualizado,":epn, no dejo que la ley de transparencia se aplicara en el gobierno del estado de méxico, por eso es que existe mucha controversia en cuanto a ese tema.",CO,,
47,1537080,Discusión:Enrique Peña Nieto,189.191.25.173,1352178815,desactualizado,pero enrique peña nieto es un traidor por haber regalado dinero para usar en soriana a cambio de un voto para el.,CO,,
48,1537080,Discusión:Enrique Peña Nieto,"187.234.8.32,Davius",1350609181,desactualizado,":su tío-padrino arturo montiel tuvo muchas fugas de dinero y epn no permitió que se le investigara, incluso se comprobó que montiel era culpable de desviar fondos y epn no hizo nada, al contrario lo protegió.",CO,,
49,1537080,Discusión:Enrique Peña Nieto,Davius,1359409540,desactualizado,"::lo importante para tratar todo eso es proporcionar las referencias, notas de prensa (mejor si incluyen fuentes mexicanas y extranjeras).",PSR,,
50,1537080,Discusión:Enrique Peña Nieto,Davius,1359409540,desactualizado,"convenientemente referenciado y siempre usando proporción en la longitud del texto todo puede ser adecudamente tratado, incluyendo atencio y el caso montiel, --davius (discusión) 21:45 28 ene 2013 (utc)",PSR,,
51,1537080,Discusión:Enrique Peña Nieto,201116102210,1453495156,desactualizado,me gustaría que mencionaran la polémica de la destruccion del maglar tajamar 2016 en quintana roo pienso que a wikipedia y sus enciclopedistas  también les importan las causas ambientales de nuestro país.,PSR,,
52,1537080,Discusión:Enrique Peña Nieto,201116102210,1453495156,desactualizado,gracias.,ATT+,,
53,1537080,Discusión:Enrique Peña Nieto,201116102210,1453495156,desactualizado,salvemos al manglar tajamar--201.116.102.210 (discusión) 20:39 22 ene 2016 (utc),NRC,,
54,1537080,Discusión:Enrique Peña Nieto,189.171.126.25,1341340410,edad,el proximo presidente tiene 46 no 45 (nacio en 1966),NRC,,
55,1537080,Discusión:Enrique Peña Nieto,"Pepe321123,Napier",1341340620,edad,: enrique peña nieto es un ejemplo a seguir.,CO,,
56,1537080,Discusión:Enrique Peña Nieto,Napier,1341340620,edad,el cálculo se hace automáticamente.,NRC,,
57,1537080,Discusión:Enrique Peña Nieto,Napier,1341340620,edad,"---- cordialmente ★ fazu ★ 15px|todo para la wikipedia, nada para nosotros|link=usuario discusión:fazu88 (testimonios) 18:36 3 jul 2012 (utc)",NRC,,
58,1537080,Discusión:Enrique Peña Nieto,Clow1989,1205549205,autopromoción,pido aqui que se lea que wikipedia no es organo de autopromoción y si nadie defiende los cambios pedire que se bloque la pagina.--clow1989 (discusión) 02:46 15 mar 2008 (utc),NRC,,
59,1537080,Discusión:Enrique Peña Nieto,"SUPERPANISTA1,Sealight",1206265206,autopromoción,:el burro hablando de orejas!!,NRC,,
60,1537080,Discusión:Enrique Peña Nieto,SUPERPANISTA1,1206265206,autopromoción,"sino me creen chequen su pagina de usuario, es perredista, de esos que queman, inventan y desaparecen, solo que aquí en vez de votos son datos, y con todo respeto como le dijo andres manuel a fox...",NRC,,
61,1537080,Discusión:Enrique Peña Nieto,SUPERPANISTA1,1206265206,autopromoción,superpanista1 (discusión) 09:40 23 mar 2008 (utc),NRC,,
62,1537080,Discusión:Enrique Peña Nieto,"Sealight,Clow1989",1206309835,autopromoción,::lamentable la opinión.,NRC,,
63,1537080,Discusión:Enrique Peña Nieto,"Sealight,Clow1989",1227117528,autopromoción,"he pensado en ampliar el articulo con todos los aspectos, pero querer borrar atenco mas parece de propagandistas.— el comentario anterior es obra de , quien olvidó u omitió firmarlo.",CO,,
64,1537080,Discusión:Enrique Peña Nieto,Sealight,1227117528,autopromoción,"<span style=""font-family:verdana;",NRC,,
65,1537080,Discusión:Enrique Peña Nieto,Sealight,1227117528,autopromoción,"font-size:11px;"">miτruѕн (discusión) 17:58 19 nov 2008 (utc)",NRC,,
66,1537080,Discusión:Enrique Peña Nieto,SUPERPANISTA1,1206315053,autopromoción,"no tienes citas ni pruebas, así que no valen, es enciclopedia no archivo de la comisión nacional de derechos humanos y tu muy perredista, lo que hace ebrard te parece muyy respetuoso de los derechos humanos, igual que tu pejeriano, igual de represores que los priístas y algunos panistas, además no le veo el caso de poner lo de atenco, no es enciclopédico superpanista1 (discusión) 23:30 23 mar 2008 (utc)",CO,,
67,1537080,Discusión:Enrique Peña Nieto,Contemplador,1359399936,autopromoción,"lo de atenco es un hecho que forma parte de la historia de méxico y, por tanto, es normal que se informe de ello en una enciclopedia.",CO,,
68,1537080,Discusión:Enrique Peña Nieto,Contemplador,1359399936,autopromoción,otra cosa es que la información que se dé sea correcta o no.,CO,,
69,1537080,Discusión:Enrique Peña Nieto,Contemplador,1359400105,autopromoción,contemplador (contemplador|discusion 20:07 28 ene 2012 (utc),NRC,,
70,1537080,Discusión:Enrique Peña Nieto,Clow1989,1206508275,autopromoción,:habla aqui el gobierno del estado de gobierno.,NRC,,
71,1537080,Discusión:Enrique Peña Nieto,Clow1989,1206508275,autopromoción,"si hay violaciones de los derechos humanos por parte del gobierno de ebrard, ponlos.",PSR,,
72,1537080,Discusión:Enrique Peña Nieto,Clow1989,1206508275,autopromoción,"y disculpame, pero si es un dato enciclopedico.",NRC,,
73,1537080,Discusión:Enrique Peña Nieto,Clow1989,1206508275,autopromoción,que no sea un panfleto es lo que te molesta.,NRC,,
74,1537080,Discusión:Enrique Peña Nieto,Clow1989,1206508275,autopromoción,wikipedia:punto de vista neutral --clow1989 (discusión) 05:11 26 mar 2008 (utc),CO,,
75,1537080,Discusión:Enrique Peña Nieto,189.178.132.43,1307379683,autopromoción,que verguenza dan estos dos.--189.178.132.43 (discusión) 17:01 6 jun 2011 (utc),NRC,,
76,1537080,Discusión:Enrique Peña Nieto,Epiovesan,1307379683,autopromoción,----,NRC,,
77,1537080,Discusión:Enrique Peña Nieto,Napier,1341271149,autopromoción,de mediación: les recuerdo que wikipedia no es un foro.,PSR,,
78,1537080,Discusión:Enrique Peña Nieto,Napier,1341271149,autopromoción,aquí se discute como mejorar el artÍculo y para llegar a esto se necesita un párrafo a mejorar.,PSR,,
79,1537080,Discusión:Enrique Peña Nieto,Napier,1341271149,autopromoción,por favor citarlo o se da por terminado éste tema.,PSR,,
80,1537080,Discusión:Enrique Peña Nieto,Roblespepe,1341271149,autopromoción,gracias.,ATT+,,
81,1537080,Discusión:Enrique Peña Nieto,Napier,1341271149,autopromoción,"---- cordialmente ★ fazu ★ 15px|todo para la wikipedia, nada para nosotros|link=usuario discusión:fazu88 (testimonio) 23:19 2 jul 2012 (utc)",NRC,,
82,1537080,Discusión:Enrique Peña Nieto,Davius,1346973170,autopromoción,"::claramente la inclusión de declaraciones de intenciones, plagadas de juicios de valor en lugr de hechos contrastables es autopromoción.",NRC,,
83,1537080,Discusión:Enrique Peña Nieto,Davius,1346973170,autopromoción,"la sección recientemente insertada ""política de seguridad de peña nieto"" habla de hechos futuros, no de hechos, y atiende a una política de comunicación partidista (comprensible en términos políticos pero inadmisible como apartado mínimamente riguroso, los políticos tienen derecho a hacer declaraciones de intenciones a y hablar entusiastamente de lo que esperan lograr en el futuro, otra cosa es que una enciclopedia recoja declaraciones partidarias como hechos en firme).",CO,,
84,1537080,Discusión:Enrique Peña Nieto,Davius,1346973170,autopromoción,"he ocultado dicha sección hasta que en el futuro tenga sentido, o se redacta como lo que es ""una declaración de intenciones para el futuro"" --davius (discusión) 23:12 6 sep 2012 (utc)",PPC,,
85,1537080,Discusión:Enrique Peña Nieto,Fcalderon,1207166116,buscamos robar,"la modificación que hice es porque en 1° lugar es porque wikipedia debe ser un lugar que publique la verdad y no especulaciones, lo ocurrido en san salvador atenco, la propia cndh dio concluido el tema pues peña atendio totalmente sus recomendaciones.",PPC,,
86,1537080,Discusión:Enrique Peña Nieto,Fcalderon,1207166116,buscamos robar,2° referente a la reforma electoral es falso pues el estado de méxico fue el segundo estado en aprobar esta reforma.,IP,,
87,1537080,Discusión:Enrique Peña Nieto,Morza,1207166725,buscamos robar,:¿y que tal si dejais de eliminar información referencia antes de discutir nada?,PSR,,
88,1537080,Discusión:Enrique Peña Nieto,Morza,1207166725,buscamos robar,morza (sono qui) 20:05 2 abr 2008 (utc),NRC,,
89,1537080,Discusión:Enrique Peña Nieto,Fcalderon,1207167133,buscamos robar,"me parece muy bien, y que te parece si dejas de poner solo especulaciones pues me imagino que para borrar lo que yo puse debes de tener bases para hacerlo.",PSR,,
90,1537080,Discusión:Enrique Peña Nieto,Morza,1207169174,buscamos robar,":añade lo que quieras con referencias, pero por favor, no borres lo anterior sin más.",PSR,,
91,1537080,Discusión:Enrique Peña Nieto,Morza,1207169174,buscamos robar,morza (sono qui) 20:46 2 abr 2008 (utc),NRC,,
92,1537080,Discusión:Enrique Peña Nieto,Clow1989,1207178410,buscamos robar,"me extraña la petición, ningun articulo de wikipedia borra parte de los articulos por que en lo publico se dieron por ""concluido"", sino mejor borremos todos los articulos de personajes ya fallecidos, son personajes ""concludios"" en sus vidas.--clow1989 (discusión) 23:20 2 abr 2008 (utc)",NRC,,
93,1537080,Discusión:Enrique Peña Nieto,Epiovesan,1490458866,buscamos robar,----,NRC,,
94,1537080,Discusión:Enrique Peña Nieto,Napier,1341271977,buscamos robar,de mediación: en wikipedia generalmente solo se borra lo que sea mentira o no este referenciado.,PSR,,
95,1537080,Discusión:Enrique Peña Nieto,Napier,1341271977,buscamos robar,si se presume que un texto es poco neutral no es razón suficiente para borrarlo.,PSR,,
96,1537080,Discusión:Enrique Peña Nieto,Napier,1341271977,buscamos robar,en vez de borrar información bien referenciada se debería decir en el artículo lo que se acabó de decir en ésta discusión.,PSR,,
