"row_id","page_id","page_title","contributor","timestamp","topic","opinion","type","subtype","stance","sentiment"
"613","367234","Discusión:Mauricio Macri","Roblespepe","1451316600","itar el relato k","bernard - et voilà! 15:15 28 dic 2015 (utc)}}","","","",""
"614","367234","Discusión:Mauricio Macri","Roblespepe","1451316600","itar el relato k",":::espero que ahora podamos discutir y consensuar los textos de este artículo, sin descalificar a las personas por su postura.--20px pepe robles (la palabra es ""inclusión"") 15:30 28 dic 2015 (utc)","","","",""
"615","367234","Discusión:Mauricio Macri","Gelpgim22","1451270137","no neutral","¿algún bibliotecario podría poner la plantilla de falta de neutralidad?","","","",""
"616","367234","Discusión:Mauricio Macri","Gelpgim22","1451270137","no neutral","el artículo es claramente crítico a macri, mientras se dedican secciones de grandes dimensiones con citas exorbitantemente largas sobre los jueces de la corte suprema o la intervención del afsca, no existe rastro alguno del plan belgrano.","","","",""
"617","367234","Discusión:Mauricio Macri","Gelpgim22","1451270137","no neutral","lo iba a poner yo, pero bueno lo terminaron protegiendo.","","","",""
"618","367234","Discusión:Mauricio Macri","Gelpgim22","1451270137","no neutral","por otro lado, quizás no sea el lugar para decir esto, pero entiendo que si se incluye información sobre la represión a trabajadores de cresta roja -lo cual me parece perfecto-, entonces en el de cfk se podría incluir el conflicto con lear, el proyecto x o la represión al corte de ruta hecho por pueblos originarios (en donde hubo dos muertes y actuaron civiles armados) ¿no?.","","","",""
"619","367234","Discusión:Mauricio Macri","Gelpgim22","1451270137","no neutral","--gelpgim - tirá la bocha!! ""ya todo es gris y sin sentido, la gente vive sin creer..."" 02:35 28 dic 2015 (utc)","","","",""
"620","367234","Discusión:Mauricio Macri","Roblespepe","1451272687","no neutral","::comparto parcialmente la postura de  sobre la falta de neutralidad de artículo y también le pido a algún bibliotecario que ponga la plantilla de falta de neutralidad.","","","",""
"621","367234","Discusión:Mauricio Macri","Roblespepe","1451272687","no neutral","para mi el artículo es claramente promocional de macri, está lleno de fotos oficiales promocionales y de hechos propagandísticos sin importancia alguna, como los renglones y renglones dedicados a los aspectos formales de la ceremonia de asunción, o las secciones íntegras dedicadas a relatar las reuniones protocolares del presidente, la declaración textual de buenas intenciones del ministro de energía, a calificar como ""perfecta"" la reunión con los gobernadores usando la misma palabra que usa el comunicado oficial, a detallar qué diferente es macri de cristina fernández de kirchner -incluso graficándolo con una foto- por haber recibido en su despacho al representante de la nación qom.","","","",""
"622","367234","Discusión:Mauricio Macri","Roblespepe","1451272687","no neutral","y decenas de otros datos irrelevantes y términos calificativos (""irónicamente"", ""militantes"", ""infiltración"", etc.), que sólo buscan un sentido promocional.","","","",""
"623","367234","Discusión:Mauricio Macri","Roblespepe","1451272687","no neutral","por lo que parece, no hay muchas posibilidades de que esto cambie, así que no sólo me parece bien que el artículo esté bloqueado y sólo se puedan agregar informaciones previo consenso, sino que apoyo la propuesta de gelpgim de poner el cartel de no neutral.","","","",""
"624","367234","Discusión:Mauricio Macri","Roblespepe","1451272687","no neutral","de este modo, en unos meses quizás logremos algo.--20px pepe robles (la palabra es ""inclusión"") 03:18 28 dic 2015 (utc)","","","",""
"625","367234","Discusión:Mauricio Macri","WIKI-WOLVERINE","1451519534","no neutral",":::efectivamente, ya solicité la incorporación de la plantilla de no neutralidad.","","","",""
"626","367234","Discusión:Mauricio Macri","WIKI-WOLVERINE","1451519534","no neutral","debería quizás para evitar tanta confrontación, previo a cualquier edición, discutirla así evitamos ediciones sobre ediciones o deshacer cambios continuamente.","","","",""
"627","367234","Discusión:Mauricio Macri","WIKI-WOLVERINE","1451519534","no neutral","saludos.","","","",""
"628","367234","Discusión:Mauricio Macri","WIKI-WOLVERINE","1451519534","no neutral","--wolverine (discusión) 23:52 30 dic 2015 (utc)","","","",""
"629","367234","Discusión:Mauricio Macri","Cambalachero","1451319371","qué incluir y qué no","propongo unificar criterios en forma general sobre qué clase de cosas se deberían incluir en la sección de presidencia y qué cosas no.","","","",""
"630","367234","Discusión:Mauricio Macri","Cambalachero","1451319371","qué incluir y qué no","y ya que estamos, incluyamos el artículo presidencia de mauricio macri en la discusión.","","","",""
"631","367234","Discusión:Mauricio Macri","Cambalachero","1451319371","qué incluir y qué no","es tentador ponerlo todo de todo, pero seamos claros: hay noticias todos los días, y macri va a ser presidente 1460 días (o 2920 si fuese reelecto), y no podríamos ponerlo todo.","","","",""
"632","367234","Discusión:Mauricio Macri","Cambalachero","1451319371","qué incluir y qué no","e incluso si pudiéramos, tampoco sería aconsejable.","","","",""
"633","367234","Discusión:Mauricio Macri","Cambalachero","1451319371","qué incluir y qué no","como criterio general, yo diría que deberíamos imaginarnos que estuviéramos situados veinte o treinta años en el futuro, leyendo en un libro de historia cómo fue el antiguo gobierno de macri.","","","",""
"634","367234","Discusión:Mauricio Macri","Cambalachero","1451319371","qué incluir y qué no","obviamente, no podemos saber cómo va a ser, pero sí qué criterios suelen usar los historiadores.","","","",""
"635","367234","Discusión:Mauricio Macri","Cambalachero","1451319371","qué incluir y qué no","propongo algunas ideas.","","","",""
"636","367234","Discusión:Mauricio Macri","Cambalachero","1451319371","qué incluir y qué no","* para empezar, enfocarse en lo general más que en lo particular.","","","",""
"637","367234","Discusión:Mauricio Macri","Cambalachero","1451319371","qué incluir y qué no","hay que hablar de los grandes temas, no de los detalles pequeños.","","","",""
"638","367234","Discusión:Mauricio Macri","Cambalachero","1451319371","qué incluir y qué no","por ejemplo, el fin del cepo cambiario no sería tanto un tema en sí mismo sino un subtema del tema general, economía.","","","",""
"639","367234","Discusión:Mauricio Macri","Cambalachero","1451319371","qué incluir y qué no","* poner temas que tengan grandes consecuencias evidentes y tangibles para el tema general del que son parte.","","","",""
"640","367234","Discusión:Mauricio Macri","Cambalachero","1451319371","qué incluir y qué no","el fin del cepo cambiario sería un tema importante en la economía;","","","",""
"641","367234","Discusión:Mauricio Macri","Cambalachero","1451319371","qué incluir y qué no","el bono de 400 pesos de fin de año no.","","","",""
"642","367234","Discusión:Mauricio Macri","Cambalachero","1451319371","qué incluir y qué no","* poner temas que, aunque quizás no tengan ese nivel de trascendencia, sí sean mencionados en los medios y generen noticias relacionadas durante un período razonablemente largo y sostenido en el tiempo.","","","",""
"643","367234","Discusión:Mauricio Macri","Cambalachero","1451319371","qué incluir y qué no","digamos, un mes?","","","",""
"644","367234","Discusión:Mauricio Macri","Cambalachero","1451319371","qué incluir y qué no","* poner temas que efectivamente involucren a la presidencia de la nación.","","","",""
"645","367234","Discusión:Mauricio Macri","Cambalachero","1451319371","qué incluir y qué no","si son temas propios de alguna provincia, van en los artículos de los respectivos gobernadores (o en el de larreta si son de la ciudad de buenos aires).","","","",""
"646","367234","Discusión:Mauricio Macri","Cambalachero","1451319371","qué incluir y qué no","si son ""cosas que pasaron"", sin que las haya originado la presidencia, depende de qué tan trascendente a nivel noticias sean las acciones llevadas a cabo por la presidencia  al respecto (usando el criterio anterior).","","","",""
"647","367234","Discusión:Mauricio Macri","Cambalachero","1451319371","qué incluir y qué no","cambalachero (discusión) 16:16 28 dic 2015 (utc)","","","",""
"648","367234","Discusión:Mauricio Macri","Roblespepe","1451320912","qué incluir y qué no","::comparto casi todo lo que propone .","","","",""
"649","367234","Discusión:Mauricio Macri","Roblespepe","1451320912","qué incluir y qué no","empiezo por lo que comparto:","","","",""
"650","367234","Discusión:Mauricio Macri","Roblespepe","1451320912","qué incluir y qué no",":::a) grandes temas. para mí hay que dividir por secciones que abarquen esos grandes temas: ""economía"", ""política laboral"", ""salud"", ""relaciones internacionales"", ""comunicaciones y medios"", ""seguridad"", etc.","","","",""
"651","367234","Discusión:Mauricio Macri","Roblespepe","1451320912","qué incluir y qué no","básicamente son los temas que definen los ministerios.","","","",""
"652","367234","Discusión:Mauricio Macri","Roblespepe","1451320912","qué incluir y qué no",":::b) nación. comparto totalmente.","","","",""
"653","367234","Discusión:Mauricio Macri","Roblespepe","1451320912","qué incluir y qué no","más aún, no sólo no habría que incluir temas relativos a las provincias en los que no participe en pen, sino tampoco relativos al poder legislativo, judicial, o al ministerio público, en el que no participe el pen.","","","",""
"654","367234","Discusión:Mauricio Macri","Roblespepe","1451320912","qué incluir y qué no","::lo que no comparto.","","","",""
"655","367234","Discusión:Mauricio Macri","Roblespepe","1451320912","qué incluir y qué no",":::c) pensar como si estuviéramos en 2045. no comparto.","","","",""
"656","367234","Discusión:Mauricio Macri","Roblespepe","1451320912","qué incluir y qué no","es contrafáctico.","","","",""
"657","367234","Discusión:Mauricio Macri","Roblespepe","1451320912","qué incluir y qué no","va dar lugar a infinitas discusiones que no van a poder ser resueltas hasta 2045.","","","",""
"658","367234","Discusión:Mauricio Macri","Roblespepe","1451321054","qué incluir y qué no","además para entonces ya pienso estar muerto y no creo que a nadie le sirva la opinión de un muerto.","","","",""
"659","367234","Discusión:Mauricio Macri","Roblespepe","1451320912","qué incluir y qué no",":::d) temas mencionados por los medios de comunicación más de un mes. no me parece.","","","",""
"660","367234","Discusión:Mauricio Macri","Roblespepe","1451320912","qué incluir y qué no","ata nuestras ediciones al periodistismo.","","","",""
"661","367234","Discusión:Mauricio Macri","Roblespepe","1451320912","qué incluir y qué no","un tema farandulesco que afecte a macri puede estar semanas y semanas, y por otra parte la fijación del salario mínimo puede estar un sólo día.","","","",""
"662","367234","Discusión:Mauricio Macri","Roblespepe","1451320912","qué incluir y qué no","sería otra regla que va dar lugar a infinitos conflictos.","","","",""
"663","367234","Discusión:Mauricio Macri","Roblespepe","1451320912","qué incluir y qué no",":::e) artículo presidencia de mauricio macri. creo que no hay que mezclar las discusiones.","","","",""
"664","367234","Discusión:Mauricio Macri","Roblespepe","1451320912","qué incluir y qué no","son artículos distintos.","","","",""
"665","367234","Discusión:Mauricio Macri","Roblespepe","1451320912","qué incluir y qué no","yo por ejemplo tengo pocas ganas de editar en el ap.--20px pepe robles (la palabra es ""inclusión"") 16:41 28 dic 2015 (utc)","","","",""
"666","367234","Discusión:Mauricio Macri","Roblespepe","1451320912","qué incluir y qué no","::antes que nada señalo mi agradecimiento a tus propuestas, cambalachero.--20px pepe robles (la palabra es ""inclusión"") 16:41 28 dic 2015 (utc)","","","",""
"667","367234","Discusión:Mauricio Macri","Cambalachero","1451325317","qué incluir y qué no",":::bueno, claro que nuestras ediciones están atadas al periodismo.","","","",""
"668","367234","Discusión:Mauricio Macri","Cambalachero","1451325317","qué incluir y qué no","esto es así desde el principio, de eso se tratan las políticas de verificabilidad y de no usar investigación original.","","","",""
"669","367234","Discusión:Mauricio Macri","Cambalachero","1451325317","qué incluir y qué no","un tema farandulesco que involucre a macri lo involucraría sólo como persona, la presidencia no tendría nada que ver, por más que pasara mientras sea presidente (así como el nacimiento del nieto de cristina no es un tema que forme parte de su presidencia).","","","",""
"670","367234","Discusión:Mauricio Macri","Cambalachero","1451325317","qué incluir y qué no","el lugar para un tema así seguramente sería la sección ""familia"".","","","",""
"671","367234","Discusión:Mauricio Macri","Cambalachero","1451325317","qué incluir y qué no","cambalachero (discusión) 17:54 28 dic 2015 (utc)","","","",""
"672","367234","Discusión:Mauricio Macri","Roblespepe","1451328600","qué incluir y qué no","::::yo prefiero no estar ""atado"" al periodismo, cambalachero.","","","",""
"673","367234","Discusión:Mauricio Macri","Roblespepe","1451328600","qué incluir y qué no","de hecho, cuando vos propusiste pensar la información como si estuviéramos en 2045, me dio la impresión que también estabas diciendo de algún modo que no había que estar atado al periodismo y su lógica inmediatista.","","","",""
"674","367234","Discusión:Mauricio Macri","Roblespepe","1451328600","qué incluir y qué no","pero bueno yo, al menos por mi parte, prefiero no editar atado al periodismo.","","","",""
"675","367234","Discusión:Mauricio Macri","Roblespepe","1451328600","qué incluir y qué no","prefiero tomar la información y editarla con un enfoque más histórico-estructural y menos periodístico.--20px pepe robles (la palabra es ""inclusión"") 18:49 28 dic 2015 (utc)","","","",""
"676","367234","Discusión:Mauricio Macri","Marcelo","1451392962","protección del artículo","más arriba escribí que la protección total de un artículo de absoluta actualidad era un absurdo, "" salvo que macri decida dejar de generar hechos polémicos hasta el 10 de enero"".","","","",""
"677","367234","Discusión:Mauricio Macri","Marcelo","1451392962","protección del artículo","pues bien, macri ha decidido seguir generando hechos polémicos: anoche firmó dos nuevos dnu, que fueron publicados por el boletín oficial a las 04:15.","","","",""
"678","367234","Discusión:Mauricio Macri","Marcelo","1451392962","protección del artículo","por el primero, decreto 256/2015, se transfiere el departamento de interceptación y captación de las comunicaciones (léase eescuchas telefónicas) a la corte suprema.","","","",""
"679","367234","Discusión:Mauricio Macri","Marcelo","1451392962","protección del artículo","por el segundo se modifica la ley 27.150, que establecía la forma en que entraría en vigencia la ley 27.063, ambas votadas por el congreso de la nación, de forma tal que su vigencia depende ahora de la comisión bicameral, del ministerio de justicia y del consejo de la magistratura.","","","",""
"680","367234","Discusión:Mauricio Macri","Marcelo","1451392962","protección del artículo","es decir que para entrar en vigencia una ley ahora debe ser aprobada por el poder ejecutivo y el poder judicial;","","","",""
"681","367234","Discusión:Mauricio Macri","Marcelo","1451392962","protección del artículo","como decía la vieja fórmula medieval ""y si no, no"".","","","",""
"682","367234","Discusión:Mauricio Macri","Marcelo","1451392962","protección del artículo","creo que es evidente que el segundo dnu me parece un abuso absoluto, una violación de la división de poderes.","","","",""
"683","367234","Discusión:Mauricio Macri","Marcelo","1451392962","protección del artículo","pero esa es mi opinión, la cual no tiene importancia para la edición del artículo.","","","",""
"684","367234","Discusión:Mauricio Macri","Marcelo","1451392962","protección del artículo","lo que a mí me gustaría que se publicara en este artículo es el hecho de que ha firmado estos dos nuevos dnu.","","","",""
"685","367234","Discusión:Mauricio Macri","Marcelo","1451392962","protección del artículo","pero no se puede editar el artículo hasta el 10 de enero.","","","",""
"686","367234","Discusión:Mauricio Macri","Marcelo","1451392962","protección del artículo","dada la cantidad de hechos como este que se puede esperar que se sigan produciendo hasta esa fecha, es bastante probable que a partir del 10 de enero se vuelvan a producir conflictos entre editores, y quizá mayores por la acumulación de datos no cargados.","","","",""
"687","367234","Discusión:Mauricio Macri","Marcelo","1451392962","protección del artículo","con lo cual la protección no habrá servido de mucho.","","","",""
"688","367234","Discusión:Mauricio Macri","Marcelo","1451392962","protección del artículo","salvo, claro, para pasar el fin de año en paz, lo cual sí creo que es un objetivo legítimo.","","","",""
"689","367234","Discusión:Mauricio Macri","Marcelo","1451392962","protección del artículo","en fin, quería manifestar mi desacuerdo.","","","",""
"690","367234","Discusión:Mauricio Macri","Marcelo","1451392962","protección del artículo","hecho el descargo de mi conciencia, saludo a todos atentamente.","","","",""
"691","367234","Discusión:Mauricio Macri","Marcelo","1451392962","protección del artículo","--marcelo 15px (libro de quejas) 12:42 29 dic 2015 (utc)","","","",""
"692","367234","Discusión:Mauricio Macri","Cambalachero","1451393172","protección del artículo",":y otra más: también acaba de ser sobreseído en la causa de las escuchas.","","","",""
"693","367234","Discusión:Mauricio Macri","Cambalachero","1451393172","protección del artículo","cambalachero (discusión) 12:46 29 dic 2015 (utc)","","","",""
"694","367234","Discusión:Mauricio Macri","Marcelo","1451393949","protección del artículo","::uh, también eso.","","","",""
"695","367234","Discusión:Mauricio Macri","Marcelo","1451393949","protección del artículo","--marcelo 15px (libro de quejas) 12:59 29 dic 2015 (utc)","","","",""
"696","367234","Discusión:Mauricio Macri","Roblespepe","1451394246","protección del artículo",":::de todos modos en el artículo hace rato que borraron toda la información relativa al espionaje y la causa en la que los principales funcionarios del gobierno de macri ya han sido elevados a juicio.","","","",""
"697","367234","Discusión:Mauricio Macri","Roblespepe","1451394246","protección del artículo","para el artículo, esos hechos nunca sucedieron.--20px pepe robles (la palabra es ""inclusión"") 13:03 29 dic 2015 (utc)","","","",""
"698","367234","Discusión:Mauricio Macri","Cambalachero","1451395652","protección del artículo","::::el tema sigue estando mencionado en ""controversias, polémicas y causas judiciales"".","","","",""
"699","367234","Discusión:Mauricio Macri","Cambalachero","1451395652","protección del artículo","la sección indica que sigue procesado, por lo que hay que actualizarla.","","","",""
"700","367234","Discusión:Mauricio Macri","Cambalachero","1451395652","protección del artículo","cambalachero (discusión) 13:27 29 dic 2015 (utc)","","","",""
"701","367234","Discusión:Mauricio Macri","Roblespepe","1451409368","texto de consenso para el caso de espionaje","abro esta sección para que podamos llegar a un texto de consenso en el caso de espionaje y luego pedir a un bibliotecario que lo edite.","","","",""
"702","367234","Discusión:Mauricio Macri","Roblespepe","1451409368","texto de consenso para el caso de espionaje","para mi, el texto debe ir en la sección correspondiente al primer gobierno de macri en la caba.","","","",""
"703","367234","Discusión:Mauricio Macri","Roblespepe","1451409368","texto de consenso para el caso de espionaje","debe mencionar lo que sucedió (descubrimiento de una red de espionaje de ciudadanos que incluía a un miembros de una asociación de familiares de víctimas del atentado a la amia y el cuñado de macri) y la fecha, y debe decir que el delito fue investigado por el fiscal nisman y que en el caso fueron procesados inicialmente macri, el ministro mariano narodowski y el primer jefe de la policía metropolitana jorge fino palacios, entre otros funcionarios.","","","",""
"704","367234","Discusión:Mauricio Macri","Roblespepe","1451409368","texto de consenso para el caso de espionaje","las acusaciones contra narodowski, palacios y demás funcionarios del gcba fueron elevadas para ser sometidos a juicio oral, mientras que macri fue sobreseído en primera instancia el 29/12/15, decisión que aún no se encuentra firme.","","","",""
"705","367234","Discusión:Mauricio Macri","Roblespepe","1451409368","texto de consenso para el caso de espionaje","todos estos hechos y datos deben ir con su correspondiente referencia.","","","",""
"706","367234","Discusión:Mauricio Macri","Roblespepe","1451409368","texto de consenso para el caso de espionaje","si hay acuerdo temático, puedo redactar un texto para consensuarlo definitivamente.--20px pepe robles (la palabra es ""inclusión"") 17:15 29 dic 2015 (utc)","","","",""
"707","367234","Discusión:Mauricio Macri","Roblespepe","1451422103","texto de consenso para el caso de espionaje","::propongo el siguiente texto para incoporar al artículo, sección jefe de gobierno porteño#primer mandato:","","","",""
"708","367234","Discusión:Mauricio Macri","Roblespepe","1451422103","texto de consenso para el caso de espionaje","::{{cita|el 3 de octubre de 2009 página/12 publicó que sergio burstein, integrante de familiares de la amia, estaba siendo espiado.","","","",""
"709","367234","Discusión:Mauricio Macri","Marcelo,Roblespepe","1451422103","texto de consenso para el caso de espionaje","la investigación recayó en el fiscal a cargo del atentado a la amia alberto nisman quien reveló una amplia trama de espionajes a ciudadanos en la que estaban involucrados funcionarios del gobierno de la ciudad de buenos aires y pidió el procesamiento sucesivo del primer jefe de la policía metropolitana de buenos aires jorge el fino palacios,","","","",""
"710","367234","Discusión:Mauricio Macri","Roblespepe","1451422103","texto de consenso para el caso de espionaje","el ministro de educación de la ciudad mariano narodowski, el agente de inteligencia ciro james y finalmente de mauricio macri, el 14 de mayo de 2010.","","","",""
"711","367234","Discusión:Mauricio Macri","Roblespepe","1451422103","texto de consenso para el caso de espionaje","también fue procesado el segundo jefe de la policía metropolitana osvaldo chamorro, en la causa conexa que investigó el espionaje a legisladores de la oposición.","","","",""
"712","367234","Discusión:Mauricio Macri","Roblespepe","1451422103","texto de consenso para el caso de espionaje","macri en su momento criticó la investigación del fiscal nisman y el juez oyarbide.","","","",""
"713","367234","Discusión:Mauricio Macri","Roblespepe","1451422103","texto de consenso para el caso de espionaje","finalmente el 18 de julio de 2014 la cámara federal decidió abrir el juicio oral contra palacios, narodowski y ciro james, excluyendo del mismo a mauricio macri, por falta de pruebas.","","","",""
"714","367234","Discusión:Mauricio Macri","Roblespepe","1451422103","texto de consenso para el caso de espionaje","el 29 de diciembre de 2015 el juez de primera instancia resolvió sobreseer a mauricio macri de la misma, por no existir ninguna prueba directa que permitiera ""adjudicarle formar parte de una asociación ilícita dedicada al espionaje clandestino"".","","","",""
"715","367234","Discusión:Mauricio Macri","Roblespepe","1451422103","texto de consenso para el caso de espionaje","el juicio oral contra los funcionarios de su gobierno quedó en estado de iniciarse a mediados de 2014 y aún no se había iniciado en diciembre de 2015.}}","","","",""
"716","367234","Discusión:Mauricio Macri","Roblespepe","1451422103","texto de consenso para el caso de espionaje","::--20px pepe robles (la palabra es ""inclusión"") 20:48 29 dic 2015 (utc)","","","",""
"717","367234","Discusión:Mauricio Macri","Marcelo","1451424552","texto de consenso para el caso de espionaje",":a primera vista me parece bien, pero las partes técnicas te las dejo a vos, que sos el abogado.","","","",""
"718","367234","Discusión:Mauricio Macri","Marcelo","1451424552","texto de consenso para el caso de espionaje","si te animás a resumirlo un poquito más me parece mejor;","","","",""
"719","367234","Discusión:Mauricio Macri","Marcelo","1451424552","texto de consenso para el caso de espionaje","por ejemplo, no sé si corresponde mencionar a chamorro, que fue procesado por otra causa (vinculada, sí, pero otra).","","","",""
"720","367234","Discusión:Mauricio Macri","Marcelo","1451424552","texto de consenso para el caso de espionaje","la mención de palacios, narodowsky y james, en cambio, es importante porque es la misma causa en la que estuvo procesado macri.","","","",""
"721","367234","Discusión:Mauricio Macri","Marcelo","1451424552","texto de consenso para el caso de espionaje",":pero —dado que el asunto de que fue procesado fue ampliamente mencionado durante su campaña— me parece mucho mejor que la anodina mención de que ""fue imputado por los casos de espionaje en la capital federal"", que es como yo la escribiría si quisiera que nadie la lea.","","","",""
"722","367234","Discusión:Mauricio Macri","Marcelo","1451424552","texto de consenso para el caso de espionaje","saludos, --marcelo 15px (libro de quejas) 21:29 29 dic 2015 (utc)","","","",""
"723","367234","Discusión:Mauricio Macri","Roblespepe","1451427074","texto de consenso para el caso de espionaje","::marcelo, el hecho por el que procesaron a chamorro (y a palacios) es el mismo: el espionaje a ciudadanos realizado por funcionarios del gcba usando el sistema ""némesis"".","","","",""
"724","367234","Discusión:Mauricio Macri","Roblespepe","1451427074","texto de consenso para el caso de espionaje","lo que sucede es que una parte de la investigación la tomó nisman (la que tenía que ver con el atentado a la amia), porque él era el fiscal encargado de investigar las cuestiones vinculadas con el atentado a la amia, y las acciones de espionaje, y otra parte de la investigación corrió a cargo de otro fiscal, porque las víctimas no estaban relacionadas prima fascie con el atentado a la amia.--20px pepe robles (la palabra es ""inclusión"") 22:11 29 dic 2015 (utc)","","","",""
"725","367234","Discusión:Mauricio Macri","Roblespepe","1451427405","texto de consenso para el caso de espionaje",":::se podría reducir un poco quitando las fechas, pero me parece que las fechas son importantes.","","","",""
"726","367234","Discusión:Mauricio Macri","Roblespepe","1451427405","texto de consenso para el caso de espionaje","los demás datos me parece que son escenciales, como las funciones de los involucrados.--20px pepe robles (la palabra es ""inclusión"") 22:16 29 dic 2015 (utc)","","","",""
"727","367234","Discusión:Mauricio Macri","Cambalachero","1451431087","texto de consenso para el caso de espionaje","::::debería ir en la sección de controversias y causas judiciales, no en la de la jefatura de gobierno.","","","",""
"728","367234","Discusión:Mauricio Macri","Cambalachero","1451431087","texto de consenso para el caso de espionaje","aunque tuviese lugar mientras era jefe de gobierno, no es un caso relacionado con la gestión de la ciudad.","","","",""
"729","367234","Discusión:Mauricio Macri","Cambalachero","1451431087","texto de consenso para el caso de espionaje","cambalachero (discusión) 23:18 29 dic 2015 (utc)","","","",""
"730","367234","Discusión:Mauricio Macri","Roblespepe","1451432287","texto de consenso para el caso de espionaje",":::::no me parece práctico, cambalachero, porque significaría desdoblar la información.","","","",""
"731","367234","Discusión:Mauricio Macri","Roblespepe","1451432287","texto de consenso para el caso de espionaje","el hecho central no es la causa judicial -de la que vimos salió sobreseído-, sino el espionaje contra ciudadanos llevado adelante por palacios, chamorro, narodowsky, james y otros funcionarios dependientes de macri.","","","",""
"732","367234","Discusión:Mauricio Macri","Roblespepe","1451432287","texto de consenso para el caso de espionaje","por lo tanto habría que poner en ""primer mandato"" la información sobre los actos delictivos de esos funcionarios y luego duplicar parcialmente la información sobre la investigación judicial que involucró inicialmente a macri, pero de la que finalmente fue sobreseído -al menos hasta ahora.--20px pepe robles (la palabra es ""inclusión"") 23:38 29 dic 2015 (utc)","","","",""
"733","367234","Discusión:Mauricio Macri","Roblespepe","1451446582","texto de consenso para el caso de espionaje",":::::pd: de todos modos, , si para alcanzar un consenso, hay que poner el espionaje en la sección ""primer mandato"" y la causa judicial seguida contra macri en la sección ""causas"" no me opongo a hacerlo.--20px pepe robles (la palabra es ""inclusión"") 03:36 30 dic 2015 (utc)","","","",""
"734","367234","Discusión:Mauricio Macri","190.247.226.109","1451443470","texto de consenso para el caso de espionaje","en ese caso habria que poner la tragedia de once en la presidencia de cristina kirchner, ya que hubo funcionarios suyos involucrados, y nada menos que un ministro.","","","",""
"735","367234","Discusión:Mauricio Macri","190.247.226.109","1451443470","texto de consenso para el caso de espionaje","190.247.226.109 (discusión) 02:44 30 dic 2015 (utc)","","","",""
"736","367234","Discusión:Mauricio Macri","Roblespepe","1451446306","texto de consenso para el caso de espionaje","::si claro.--20px pepe robles (la palabra es ""inclusión"") 03:31 30 dic 2015 (utc)","","","",""
"737","367234","Discusión:Mauricio Macri","Héctor Guido Calvo","1451473419","texto de consenso para el caso de espionaje","ːːːla fuente citada no dice que macri haya criticado la investigación ""macri en su momento criticó la investigación del fiscal nisman y el juez oyarbide"".","","","",""
"738","367234","Discusión:Mauricio Macri","Héctor Guido Calvo","1451473419","texto de consenso para el caso de espionaje","el dicho de macri se refiere a nisman ""yo fui siempre muy crítico con él""  (refiriéndose a nisman, después de manifestar pesar por su muerte).--héctor guido calvo (discusión) 11:03 30 dic 2015 (utc)","","","",""
"739","367234","Discusión:Mauricio Macri","Roblespepe","1451502146","texto de consenso para el caso de espionaje","::::hay varias fuentes donde lo hace héctor, de hecho mm apeló varias veces las decisiones judiciales en la causa.","","","",""
"740","367234","Discusión:Mauricio Macri","Roblespepe","1451502146","texto de consenso para el caso de espionaje","pero si te parece mejor el texto puede repetir casi textualmente que mm ""siempre fue muy crítico del fiscal nisman"".","","","",""
"741","367234","Discusión:Mauricio Macri","Roblespepe","1451502146","texto de consenso para el caso de espionaje","roblespepe","","","",""
"742","367234","Discusión:Mauricio Macri","Héctor Guido Calvo","1451503182","texto de consenso para el caso de espionaje",":::::la frase ""por falta de pruebas"" me parece demasiado escueta dada la trascendencia que se dio al hecho.","","","",""
"743","367234","Discusión:Mauricio Macri","Héctor Guido Calvo","1451503182","texto de consenso para el caso de espionaje","entiendo que habría que repetir el texto encomillado de casanello en la fuenteː""las pruebas...no arrojaron ninguna incriminación contra macri en las escuchas (ni) siquiera una prueba directa"" que acreditara que macri había ordenado escuchar a su ex cuñado ni al opositor sergio burstein ni para ""adjudicarle formar parte de una asociación ilícita dedicada al espionaje clandestino"".--héctor guido calvo (discusión) 19:19 30 dic 2015 (utc)","","","",""
"744","367234","Discusión:Mauricio Macri","Roblespepe","1451506792","texto de consenso para el caso de espionaje","ningún problema por mi parte.","","","",""
"745","367234","Discusión:Mauricio Macri","Roblespepe","1451506792","texto de consenso para el caso de espionaje","habría que agregar también las posturas de las querellas.","","","",""
"746","367234","Discusión:Mauricio Macri","Roblespepe","1451506792","texto de consenso para el caso de espionaje","roblespepe 5:49","","","",""
"747","367234","Discusión:Mauricio Macri","Roblespepe","1451558037","texto de consenso para el caso de espionaje","::texto de consenso. bueno agregué todos los aportes y realicé un nuevo texto de consenso para incorporar al artículo:","","","",""
"748","367234","Discusión:Mauricio Macri","Roblespepe","1451558037","texto de consenso para el caso de espionaje","::{{cita|el 3 de octubre de 2009 página/12 publicó que sergio burstein, integrante de familiares de la amia, estaba siendo espiado.","","","",""
"749","367234","Discusión:Mauricio Macri","Roblespepe","1451558037","texto de consenso para el caso de espionaje","la investigación recayó en el fiscal a cargo del atentado a la amia alberto nisman quien reveló una amplia trama de espionajes a ciudadanos en la que estaban involucrados funcionarios del gobierno de la ciudad de buenos aires y pidió el procesamiento sucesivo del primer jefe de la policía metropolitana de buenos aires jorge el fino palacios,","","","",""
