"row_id","page_id","page_title","contributor","timestamp","creation_dt","topic","opinion","turn","quality_seg","type","stance","sentiment","url"
"89","1204425","Evo Morales","190.104.4.68","1257706738","2009-11-08 18:58:58","el principal criterio de neutralidad es la veracidad","tal vez en los datos historicos pueda aparecer el 67% conseguido por el presidente morales en el referendum pero no estaria de mas y la verdad como obligacion con la historia se deberia comentar las nubes de polemica de fraude que rodearon a ese referendum, tal vez no hayan infuido en la totalidad de los resultados pero solo el hecho de que hayan existido las hace dignas a comentario.","34","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"90","1204425","Evo Morales","Fero","1221543221","2008-09-16 05:33:41","crisis política en bolivia de 2008","se ha creado el articulo crisis boliviana 2008, por favor colaboren en su expancion, neutralidad y realismo.--fero (discusión) 05:33 16 sep 2008 (utc)","35","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"91","1204425","Evo Morales","190.79.108.27","1225049868","2008-10-26 19:37:48","profesión no definida","el mencionado artículo menciona en uno de sus párrafos que evo morales no tiene estudios universitarios ni tampoco un título, por tanto en la sección de ocupación que aparece en el encabezado de página no debería mostrarse ""dirigente sindical cocalero"", ya que esta no es una profesión sino más bien un desempeño social no remunerado, por tanto les propongo que en profesión se especifique que no tiene ninguna ya que al no poseer un título universitario se da cabida a la especulación, estoy de acuerdo con los comentarios de otras personas acerca de la poca neutralidad de este artículo ya que no se mencionan los aspectos negativos de dicho personaje.","36","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"92","1204425","Evo Morales","Elnegrojose,190.79.108.27","1225051781","2008-10-26 20:09:41","profesión no definida","espero se haga una revisión de este artículo ya que la veracidad de wikipedia, esta quedando en juego.","37","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"93","1204425","Evo Morales","Elnegrojose","1225051781","2008-10-26 20:09:41","profesión no definida",":es su profesión, por más que no tenga título es su profesión porque se dedica a eso.","38","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"94","1204425","Evo Morales","Elnegrojose","1225051781","2008-10-26 20:09:41","profesión no definida","y de veracidad de wikipedia nada, opinión de una ip.","38","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"95","1204425","Evo Morales","Elnegrojose","1225051781","2008-10-26 20:09:41","profesión no definida","elnegro (discusión) 20:09 26 oct 2008 (utc)","38","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"96","1204425","Evo Morales","62.37.149.132","1228207454","2008-12-02 08:44:14","profesión no definida","perdón, pero ¿campesino no es un oficio?","39","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"97","1204425","Evo Morales","62.37.149.132","1228207454","2008-12-02 08:44:14","profesión no definida","en ese caso la inmensa mayoría de la población de este mundo, resulta que es ociosa.","39","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"98","1204425","Evo Morales","62.37.149.132","1228207454","2008-12-02 08:44:14","profesión no definida","comentarios descalificativos y elitistas no deberían publicarse.","39","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"99","1204425","Evo Morales","Manito777","1243992901","2009-06-03 01:35:01","profesión no definida",":tenga o no tenga profesion puede gobernar, no?.","40","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"100","1204425","Evo Morales","Manito777","1243992901","2009-06-03 01:35:01","profesión no definida","creo que comentarios como ese son discriminativos.","40","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"101","1204425","Evo Morales","Manito777","1243992901","2009-06-03 01:35:01","profesión no definida","--manito777 (discusión) 01:35 3 jun 2009 (utc)","40","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"102","1204425","Evo Morales","190.34.74.99","1248108763","2009-07-20 16:52:43","profesión no definida","evo morales","41","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"103","1204425","Evo Morales","190.34.74.99","1248108763","2009-07-20 16:52:43","profesión no definida","doctor honoris causa en la universidad nacional de panama","41","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"104","1204425","Evo Morales","190.34.74.99","1248108763","2009-07-20 16:52:43","profesión no definida","doctor honoris causa de la universidad nacional de la plata","41","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"105","1204425","Evo Morales","190.34.74.99","1248108763","2009-07-20 16:52:43","profesión no definida","doctor honoris causa de la universidad autónoma de santo domingo","41","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"106","1204425","Evo Morales","190.34.74.99","1248108763","2009-07-20 16:52:43","profesión no definida","que son titulos de mucho paeso en la sociedad latinoamericana espero mencionen eso en el articulo.","41","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"107","1204425","Evo Morales","Ferbr1","1248110911","2009-07-20 17:28:31","profesión no definida","::¿en vez de discutir, por que no buscan fuentes y consensúan?","42","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"108","1204425","Evo Morales","Ferbr1","1248110866","2009-07-20 17:27:46","profesión no definida","me tomé 30 segundos, y encontré dos fuentes que me informaron que fue músico profesional:","42","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"109","1204425","Evo Morales","Ferbr1","1248110866","2009-07-20 17:27:46","profesión no definida","*http://www.abi.bo/index.php?i=enlace_alternativo&j=abi/comentarios/0036.html","42","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"110","1204425","Evo Morales","Ferbr1","1248110866","2009-07-20 17:27:46","profesión no definida","*http://www.abc.es/20090221/internacional-iberoamerica/morales-celebra-carnaval-bolivia-200902210103.html","42","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"111","1204425","Evo Morales","Ferbr1","1248111001","2009-07-20 17:30:01","profesión no definida","dos fuentes que me informaron que su profesión es la de político:","42","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"112","1204425","Evo Morales","Ferbr1","1248110866","2009-07-20 17:27:46","profesión no definida","*http://www.elpais.com/todo-sobre/persona/evo/morales/ayma/4630/","42","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"113","1204425","Evo Morales","Ferbr1","1248110866","2009-07-20 17:27:46","profesión no definida","*http://www.abc.es/personajes/famoso.asp?biografia=evo%20morales&historia=234","42","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"114","1204425","Evo Morales","Ferbr1","1248111001","2009-07-20 17:30:01","profesión no definida","y otra que menciona que fue trabajando de distintas cosas:","42","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"115","1204425","Evo Morales","Ferbr1","1248111001","2009-07-20 17:30:01","profesión no definida","*http://noticias.terra.com/articulo/html/act324142.htm","42","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"116","1204425","Evo Morales","Ferbr1","1248110911","2009-07-20 17:28:31","profesión no definida","::ya están las referencias.","42","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"117","1204425","Evo Morales","Ferbr1","1248110866","2009-07-20 17:27:46","profesión no definida","lo que falta es añadirlas al artículo.","42","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"118","1204425","Evo Morales","Ferbr1","1248110866","2009-07-20 17:27:46","profesión no definida","ferbr1 (discusión) 17:27 20 jul 2009 (utc)","42","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"119","1204425","Evo Morales","Elnegrojose","1228100856","2008-12-01 03:07:36","plantilla de sección discutida","hola, que tal.","43","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"120","1204425","Evo Morales","Elnegrojose","1228100856","2008-12-01 03:07:36","plantilla de sección discutida","el día 30 de agosto del año pasado se incluyó la plantilla de sección con información discutida en asamblea constituyente.","43","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"121","1204425","Evo Morales","Elnegrojose","1228100856","2008-12-01 03:07:36","plantilla de sección discutida","cómo el usuario que la colocó fue expulsado de wikipedia me gustaría discutir acá si es pertinente que siga estando la plantilla en el artículo o que se propongan las modificaciones para poder quitarla.","43","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"122","1204425","Evo Morales","UnCubano","1196385543","2007-11-30 01:19:03","plantilla de sección discutida","saludos.","44","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"123","1204425","Evo Morales","Elnegrojose","1228100856","2008-12-01 03:07:36","plantilla de sección discutida","elnegro (discusión) 03:07 1 dic 2008 (utc)","45","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"124","1204425","Evo Morales","66.186.88.138","1239730262","2009-04-14 17:31:02","","el congreso de bolivia reinició esta noche el debate sobre el proyecto de una ley que permita la realización de elecciones en diciembre próximo, después que el gobierno y su partido, movimiento al socialismo (mas) y la oposición, liderada por el derechista poder democrático y social (podemos) llegaron a un acuerdo, y cuando el presidente evo morales ingresó en su quinta jornada de huelga de hambre en demanda de que se apruebe esa legislación.","46","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"125","1204425","Evo Morales","66.186.88.138","1239730262","2009-04-14 17:31:02","","la ley fue aprobada en lo general el pasado jueves, y cuando se iba a proceder al voto artículo por artículo, la oposición derechista abandonó el recinto, rompiendo el quórum.","46","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"126","1204425","Evo Morales","66.186.88.138","1239730262","2009-04-14 17:31:02","","el gobernante –cuyo ayuno fue secundado por varios dirigentes sociales, así como unos tres mil bolivianos en todo el país e incluso en españa y argentina– anunció el sábado pasado su disposición a que se realizara un nuevo padrón electoral, principal exigencia de la oposición, que ayer volvió al diálogo en una mesa de concertación, y en la que hoy se logró un acuerdo para aprobar la llamada ley electoral transitoria (let).","46","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"127","1204425","Evo Morales","The gambler","1251594116","2009-08-30 01:01:56","","indico que la referencia a que evo morales y su familia se traslado a tucuman para trabajar en la zafra, corresponde a una cita erronea de la prensa tucumana a fin de enaltecer su participacion en un partido de futbol durante la cumbre del mercosur en san miguel de tucuman en julio de 2008.","47","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"128","1204425","Evo Morales","The gambler","1251594116","2009-08-30 01:01:56","","los datos correctos confesados por el propio evo morales, es que su familia trabajo en la zafra del ingenio ledesma, en la provincia de jujuy durante un periodos cortos.","47","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"129","1204425","Evo Morales","Googledance","1253702008","2009-09-23 10:33:28","seccion criticas","creemos muy importante añadir una sección de criticas;","48","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"130","1204425","Evo Morales","Ferbr1,Googledance","1253704073","2009-09-23 11:07:53","seccion criticas","evo morales es una figura publica y como tal con opositores y gente a favor, en esta sección puede ingresar los elementos que se suponen criticables, queda claro que estarán justificados y documentados.ferbr1 (discusión) 11:07 23 sep 2009 (utc)","49","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"131","1204425","Evo Morales","Ferbr1","1253704073","2009-09-23 11:07:53","seccion criticas",":esta sección, tal como la has escrito, no deja claro quién critica a quién: si evo morales a los demás, o los demás a evo morales.","50","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"132","1204425","Evo Morales","Ferbr1","1253704073","2009-09-23 11:07:53","seccion criticas","creo que, antes de seguir editando como lo estás haciendo, deberías pegarte un buen repaso a las políticas más importantes.","50","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"133","1204425","Evo Morales","Ferbr1","1253704073","2009-09-23 11:07:53","seccion criticas","evitarás roces con otros wikipedistas y evitarás también que tus edicioens sean borradas.","50","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"134","1204425","Evo Morales","Andres Rojas","1253704073","2009-09-23 11:07:53","seccion criticas","saludos cordiales.","51","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"135","1204425","Evo Morales","Ferbr1","1253704073","2009-09-23 11:07:53","seccion criticas","ferbr1 (discusión) 11:07 23 sep 2009 (utc)","52","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"136","1204425","Evo Morales","Googledance","1253828649","2009-09-24 21:44:09","seccion criticas","es verdad que no parece haber punto de vista especifico, pero esto se debe una norma fundamental en wikipedia, el segundo de los pilares basicos, por lo que las criticas pueden ser de ambos lados.","53","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"137","1204425","Evo Morales","Googledance","1253828649","2009-09-24 21:44:09","seccion criticas","te agradesco tus consejos y desde ahora tratare de seguir y leer mas las normas.","53","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"138","1204425","Evo Morales","Googledance","1253828649","2009-09-24 21:44:09","seccion criticas","espero no tener roces, aunque siempre existira los puntos de vista opuestos, mientras haya dias y noches...---=dance=- (discusión) 21:44 24 sep 2009 (utc)","53","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"139","1204425","Evo Morales","Ferbr1","1253864405","2009-09-25 07:40:05","seccion criticas",":no creo que hayas entendido qué es lo que escribí.","54","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"140","1204425","Evo Morales","Ferbr1","1253864430","2009-09-25 07:40:30","seccion criticas","no digo que no debería ""haber punto de vista específico"", lo que digo es que ""esta sección, tal como la has escrito, no deja claro quién critica a quién"".","54","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"141","1204425","Evo Morales","Ferbr1","1253864405","2009-09-25 07:40:05","seccion criticas","eso sí que tiene que saberse: si fulanito dijo tal cosa de menganito o menganito de fulanito debe quedar claro.","54","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"142","1204425","Evo Morales","Ferbr1","1253864405","2009-09-25 07:40:05","seccion criticas","en esa sección, aparentemente, se escribe un poquito sobre alguna crítica que, aparentemente, pudo hacer evo morales a no se sabe quién, después se escribe sobre algo que evo morales aparentemente hizo y que alguno podría llegar a considerar criticable, etc.","54","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"143","1204425","Evo Morales","Ferbr1","1253864405","2009-09-25 07:40:05","seccion criticas","nada está claro.","54","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"144","1204425","Evo Morales","Ferbr1","1253864405","2009-09-25 07:40:05","seccion criticas","ferbr1 (discusión) 07:40 25 sep 2009 (utc)","54","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"145","1204425","Evo Morales","Jvaf85","1264168548","2010-01-22 13:55:48","seccion criticas","su comentario sobre ""que parece ser su forma de ser"" viola la neutralidad de la sección.--jvaf85 (discusión) 13:55 22 ene 2010 (utc)","55","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"146","1204425","Evo Morales","Gustavo Rubén","1264185436","2010-01-22 18:37:16","seccion criticas","creo que debería reescribirse esta sección porque, como ya se ha mencionado, resulta confusa.","56","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"147","1204425","Evo Morales","Gustavo Rubén","1264185436","2010-01-22 18:37:16","seccion criticas","sugiero a quien la redactó que la modifique de manera que quede claro que es lo que se le critica a evo morales y quienes hacen esas mismas críticas.","56","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"148","1204425","Evo Morales","Gustavo Rubén","1264185436","2010-01-22 18:37:16","seccion criticas","la sección es sí es muy necesaria.--gustavo rubén (discusión) 18:37 22 ene 2010 (utc)","56","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"149","1204425","Evo Morales","190.46.87.110","1255916129","2009-10-19 01:35:29","sobre la iglesia católica","¿por qué junto a las declaraciones de evo morales acerca de la iglesia aparece:","57","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"150","1204425","Evo Morales","190.46.87.110","1255916129","2009-10-19 01:35:29","sobre la iglesia católica","""el 15 de abril de 2009 explotó una bomba en el portón de la casa en donde vive el cardenal julio terrazas, arzobispo de santa cruz""?","57","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"151","1204425","Evo Morales","190.46.87.110","1255916129","2009-10-19 01:35:29","sobre la iglesia católica","no entiendo el vínculo que tiene con la sección.","57","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"152","1204425","Evo Morales","190.46.87.110","1255916129","2009-10-19 01:35:29","sobre la iglesia católica","por lo demás, es cierto que el artículo está poco neutral.","57","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"153","1204425","Evo Morales","Mohandas g","1263320712","2010-01-12 18:25:12","sobre la iglesia católica","la parte críticas es necesario borrarla entera ya que ataca directamente y critica a morales imparcialmente.","58","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"154","1204425","Evo Morales","Mohandas g","1263320712","2010-01-12 18:25:12","sobre la iglesia católica","señores, esto no es un foro, es una enciclopedia.--mohandas g (discusión) 18:25 12 ene 2010 (utc)","58","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"155","1204425","Evo Morales","200.107.242.15","1259612705","2009-11-30 20:25:05","borrado de los temas de analisis dentro de la asamblea constituyente por racismo politico","en el interior de la asamblea se dieron dos grupos los oficialistas y opositores, esta division claro obedecia a lo que sucede en el gobierno, camara de senadores y camara de diputados.","59","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"156","1204425","Evo Morales","200.107.242.15","1259612705","2009-11-30 20:25:05","borrado de los temas de analisis dentro de la asamblea constituyente por racismo politico","ademas de la obvia pertenencia a una linea politica.","59","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"157","1204425","Evo Morales","200.107.242.15","1259612705","2009-11-30 20:25:05","borrado de los temas de analisis dentro de la asamblea constituyente por racismo politico","los asambleistas de la ciudad de sucre piden introducir a debate el tema de la capitalía, el cual obedece al artículo 46 de la anterior constituion politica del estado(1 y 3) .","59","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"158","1204425","Evo Morales","200.107.242.15","1259612705","2009-11-30 20:25:05","borrado de los temas de analisis dentro de la asamblea constituyente por racismo politico","y descrito en el articulo 6 de la nueva constitucion politica del estado de manera solo nominal(2).","59","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"159","1204425","Evo Morales","200.107.242.15","1259612705","2009-11-30 20:25:05","borrado de los temas de analisis dentro de la asamblea constituyente por racismo politico","sin embargo el partído político de evo morales vió peligro en que se trate este tema en la asamblea constituyente al ver que una mayoría de los asambleistas apoyaria a la discusión en la plenaria de la asamblea constituyente y que además los asambleistas de la ciudad de la paz ( ciudad donde radica todo el apoyo y ademas es bastión al partido politico de evo morales) iban a abandonar a la asamblea constiyutente.","59","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"160","1204425","Evo Morales","200.107.242.15","1259612705","2009-11-30 20:25:05","borrado de los temas de analisis dentro de la asamblea constituyente por racismo politico","el pedido de la ciudad de sucre a través de sus asambleistas fue, la restitución de la capitalidad plena para sucre, y el traslado de los poderes ejecutivo y legislativo (aunque de manera progresiva en un plazo de 20 o 30 años) a la ciudad de sucre, ciudad que legal y constitucionalmente es sede de los 3 poderes del estado pero que en la práctica no los tiene.","59","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"161","1204425","Evo Morales","200.107.242.15","1259612705","2009-11-30 20:25:05","borrado de los temas de analisis dentro de la asamblea constituyente por racismo politico","los poderes ejecutivo y legislativo fueron arrebatados a sucre mediante la guerra federal que encabezó el gral.","59","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"162","1204425","Evo Morales","200.107.242.15","1259616866","2009-11-30 21:34:26","borrado de los temas de analisis dentro de la asamblea constituyente por racismo politico","jose manuel pando y que utilizó al cabecilla aymara zarate vilca para que sus indigenas y el ejercito de pando dieran pelea al ejercito liberal para este fin guerra_civil_de_1898.","60","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"163","1204425","Evo Morales","200.107.242.15","1259612705","2009-11-30 20:25:05","borrado de los temas de analisis dentro de la asamblea constituyente por racismo politico","el objetivo de la asamblea constituyente era debatir temas relacionados con la constitucion y dar paso a una nueva constitucion politica del estado.","61","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"164","1204425","Evo Morales","200.107.242.15","1259612705","2009-11-30 20:25:05","borrado de los temas de analisis dentro de la asamblea constituyente por racismo politico","si algun tema no era aprobado por 2/3 del total de los asambleistas, el tema se debía someter a un referendum nacional, esto dentro del reglamento de la asamblea constituyente.","61","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"165","1204425","Evo Morales","200.107.242.15","1259612705","2009-11-30 20:25:05","borrado de los temas de analisis dentro de la asamblea constituyente por racismo politico","(4 y 5) no existia ningun limite en cuanto a temas para tratarse en la asamblea constituyente.","61","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"166","1204425","Evo Morales","200.107.242.15","1259612705","2009-11-30 20:25:05","borrado de los temas de analisis dentro de la asamblea constituyente por racismo politico","en los meses de abril y mayo cuando sucre hace publica y socializa la intencion de llevar al plenario de la asamblea el tema de la capilidad plena, la reaccion de los asambleistas paceños y del mismo gobierno y partido de evo morales hace que se escriba una nueva historia de la asamblea constituyente.","61","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"167","1204425","Evo Morales","200.107.242.15","1259612705","2009-11-30 20:25:05","borrado de los temas de analisis dentro de la asamblea constituyente por racismo politico","luego de 8 meses de pedido por parte de sucre para el tratamiento de este tema, acaba con la muerte de 3 universitarios, mas de 400 heridos por balines, gases lacrimogenos, dinamitas utilizados por la policia.","61","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"168","1204425","Evo Morales","200.107.242.15","1259612705","2009-11-30 20:25:05","borrado de los temas de analisis dentro de la asamblea constituyente por racismo politico","mas de 1000 personas que se encontraban en huelga de hambre.","61","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"169","1204425","Evo Morales","200.107.242.15","1259612705","2009-11-30 20:25:05","borrado de los temas de analisis dentro de la asamblea constituyente por racismo politico","espero esto que escribo sea tomado en cuanta pues es parte de la asamblea constituyente y que al final acaba de tal manera que merece ser contado, (6,7,8,9,10 ) entre los meses abril y mayo detallan en sus noticias y primeras paginas como fue dandose el ambiente para que al final el partido de evo morales evite el pedido de una ciudad para un debate legitimo y al cual tenía derecho.","61","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"170","1204425","Evo Morales","200.107.242.15","1259612705","2009-11-30 20:25:05","borrado de los temas de analisis dentro de la asamblea constituyente por racismo politico","espero vuestra respuesta a cualquier pregunta y la posibilidad de conseguir cualquier documento que pueda demostrar lo que digo.","61","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"171","1204425","Evo Morales","200.107.242.15","1259612705","2009-11-30 20:25:05","borrado de los temas de analisis dentro de la asamblea constituyente por racismo politico","* 1 constitucion politica del estado de bolivia","61","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"172","1204425","Evo Morales","200.107.242.15","1259612705","2009-11-30 20:25:05","borrado de los temas de analisis dentro de la asamblea constituyente por racismo politico","* 2 http://www.boliviabella.com/support-files/bolivia_nueva_cpe.pdf","61","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"173","1204425","Evo Morales","200.107.242.15","1259612705","2009-11-30 20:25:05","borrado de los temas de analisis dentro de la asamblea constituyente por racismo politico","* 3 http://www.galeon.com/arpebol/leyes/cpe-bo.htm#9","61","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"174","1204425","Evo Morales","200.107.242.15","1259612705","2009-11-30 20:25:05","borrado de los temas de analisis dentro de la asamblea constituyente por racismo politico","* 4 http://laconstituyente.org/?q=node/1016","61","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"175","1204425","Evo Morales","200.107.242.15","1259612705","2009-11-30 20:25:05","borrado de los temas de analisis dentro de la asamblea constituyente por racismo politico","* 5 http://asamblea.boliviademocratica.net/asamblea.php?idmenu=95307&&idseccion=","61","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"176","1204425","Evo Morales","200.107.242.15","1259612705","2009-11-30 20:25:05","borrado de los temas de analisis dentro de la asamblea constituyente por racismo politico","* 6 correo dl sur http://www.correodelsur.com","61","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"177","1204425","Evo Morales","200.107.242.15","1259612705","2009-11-30 20:25:05","borrado de los temas de analisis dentro de la asamblea constituyente por racismo politico","* 7 eldeber http://www.eldeber.com.bo","61","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"178","1204425","Evo Morales","200.107.242.15","1259614660","2009-11-30 20:57:40","borrado de los temas de analisis dentro de la asamblea constituyente por racismo politico","* 8 el potosi http://www.elpotosi.net","62","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"179","1204425","Evo Morales","200.107.242.15","1259614660","2009-11-30 20:57:40","borrado de los temas de analisis dentro de la asamblea constituyente por racismo politico","* 9 los tiempois http://www.lostiempos.com","62","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"180","1204425","Evo Morales","200.107.242.15","1259612705","2009-11-30 20:25:05","borrado de los temas de analisis dentro de la asamblea constituyente por racismo politico","* 10 ricardogarciatellez.blogspot.com","63","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"181","1204425","Evo Morales","200.107.242.15,Richisaurio","1259616831","2009-11-30 21:33:51","borrado de los temas de analisis dentro de la asamblea constituyente por racismo politico","--saurio (discusión) 21:33 30 nov 2009 (utc)","64","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"182","1204425","Evo Morales","Gustavo Rubén","1264185436","2010-01-22 18:37:16","¿sandinista?","borro del texto el adjetivo sandinista aplicado a d'escoto, no porque no lo sea, sino porque es irrelevante.","65","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"183","1204425","Evo Morales","Gustavo Rubén","1264185436","2010-01-22 18:37:16","¿sandinista?","cuando se menciona a un diplomático en misión oficial no se hace alusión a su pertenencia partidaria o ideológica.--gustavo rubén (discusión) 18:37 22 ene 2010 (utc)","65","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"184","1204425","Evo Morales","200.13.158.81","1269212793","2010-03-21 23:06:33","sobre si es 85","estoy totalmente de acuerdo, no puede contarse con los presidentes republicanos, nuestro país ha sido de ser tal.","66","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"185","1204425","Evo Morales","190.103.69.98","1271004070","2010-04-11 16:41:10","polémica sobre las elecciones a gobernadores y alcaldes","no se si sería bueno publicar sobre las elecciones que se realizó el 4 de abril de 2010, sobre las elecciones a alcaldes y prefectos.","67","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
"186","1204425","Evo Morales","190.103.69.98","1271004070","2010-04-11 16:41:10","polémica sobre las elecciones a gobernadores y alcaldes","su partido ganó en seis departamentos de bolivia pero perdió en siete ciudades más importantes de cada departamento por lo cual evo quedó disconforme sobre los resultados, en una de las ciudades más importantes donde tenia apoyo fue en la paz tras la victoria obtenida de luis revilla del partido msm (sin miedo) el nuevo alcalde así también en oruro, ya que el msm también ganó en esta ciudad.","67","","","","","https://es.wikipedia.org/wiki/Discusión:Evo_Morales"
